 7.0078e-03	-2.8708e-02	 6.8233e-03
 3.2300e-04	-1.6305e-02	 1.0945e-02
 1.1780e-02	-5.8092e-03	 1.4115e-02
 1.5941e-03	-2.4244e-02	 1.4257e-03
-9.2283e-03	-2.4240e-02	 8.0851e-03
-3.8186e-03	-2.3282e-02	 7.1317e-03
 2.8642e-03	-1.8191e-02	 1.1571e-02
 1.4958e-02	-9.2851e-03	 8.0798e-03
 1.2092e-02	-2.8356e-02	 5.8577e-03
-1.0188e-02	-2.2947e-02	 9.6622e-03
-3.8236e-03	-2.7394e-02	 7.4401e-03
-2.8698e-03	-1.8170e-02	 3.9492e-03
 2.5399e-03	-1.5622e-02	 1.0291e-02
 2.7364e-02	-1.3393e-02	 9.6552e-03
 1.0495e-02	-1.9429e-02	 2.0408e-03
-8.9211e-03	-3.4367e-02	 9.9689e-03
-1.7834e-02	-2.1010e-02	 1.0919e-02
-1.9210e-03	-1.3694e-02	 4.5730e-03
 3.0224e-02	-1.1146e-02	 6.4745e-03
 1.1445e-02	-1.8136e-02	 9.0103e-03
-1.1154e-02	-3.4345e-02	 7.4225e-03
-8.9271e-03	-2.6393e-02	 3.6144e-03
-6.5297e-04	-1.2719e-02	 1.1860e-02
 2.6718e-02	 3.4995e-03	 5.5141e-03
 1.8123e-02	-1.8433e-02	-8.3159e-04
-1.0523e-02	-3.7821e-02	 1.0903e-02
-1.6253e-02	-3.5592e-02	 1.0584e-02
-1.2946e-03	-1.7784e-02	 8.6790e-03
 2.5758e-02	-1.5660e-03	 9.6288e-03
 1.5254e-02	-1.1099e-02	 4.8691e-03
-1.2976e-03	-2.2858e-02	 4.5502e-03
 6.1108e-04	-2.8894e-02	 8.9892e-03
-7.6651e-03	-2.7936e-02	 9.3046e-03
 8.8842e-03	-5.3597e-03	 5.8137e-03
-1.6199e-03	-2.0933e-02	 5.1775e-03
 6.0177e-03	-2.2201e-02	 7.0789e-03
 1.3019e-02	-1.2023e-02	 1.1835e-02
-3.1512e-05	-1.8695e-02	 7.0754e-03
-3.2518e-05	-2.1552e-02	 9.9284e-03
 9.2130e-04	-3.7444e-02	 8.3407e-03
 1.4924e-02	-1.3914e-02	 3.5810e-03
 9.5127e-03	-1.3274e-02	 1.0240e-02
-6.7203e-03	-1.2316e-02	 7.3838e-03
-6.7213e-03	-2.5664e-02	 9.2852e-03
-3.5683e-04	-2.1845e-02	 8.6491e-03
 1.1737e-02	-2.1205e-02	 1.3722e-02
 1.2690e-02	-1.5160e-02	 8.6456e-03
 6.0057e-03	-2.0242e-02	 7.9531e-05
-9.9741e-04	-2.4371e-02	 6.7389e-03
-7.3639e-03	-2.1506e-02	 9.9091e-03
 4.0930e-03	-1.5779e-02	 1.3714e-02
 1.5458e-03	-1.0370e-02	 5.7820e-03
 4.7275e-03	-2.8805e-02	-5.6366e-04
 1.2683e-02	-3.0708e-02	 8.9504e-03
-3.6690e-04	-2.4028e-02	 1.5610e-02
-3.2324e-03	-6.8560e-03	 8.6297e-03
-1.3237e-03	-7.4876e-03	 1.0153e-03
 5.0408e-03	-2.6240e-02	 8.3090e-03
 1.1724e-02	-2.6554e-02	 9.5760e-03
 9.0117e-04	-2.5914e-02	 1.0209e-02
 2.1733e-03	-1.5419e-02	 7.0350e-03
 3.4454e-03	-1.4461e-02	 6.0816e-03
 5.7988e-04	-8.4158e-03	 5.4455e-03
 2.6060e-04	-2.6533e-02	 1.4325e-02
-1.3318e-03	-3.2251e-02	 1.0517e-02
 1.0762e-02	-2.4299e-02	 2.5854e-03
 1.1079e-02	-8.0809e-03	 8.2932e-03
 2.5657e-04	-9.0305e-03	 9.8774e-03
-5.1551e-03	-2.4922e-02	 8.6069e-03
-3.5648e-03	-3.0322e-02	 8.2879e-03
 9.8018e-03	-1.8555e-02	 6.7002e-03
 6.6181e-03	-1.9187e-02	 6.3812e-03
 3.4343e-03	-2.6177e-02	 1.1772e-02
 2.4785e-03	-1.5681e-02	 8.2809e-03
 6.2968e-03	-1.1544e-02	 7.6447e-03
-3.8803e-04	-2.0759e-02	 3.8366e-03
-3.8904e-04	-3.0929e-02	 8.5928e-03
 4.3841e-03	-1.9797e-02	 1.1446e-02
 1.2658e-02	-2.2336e-02	 9.2237e-03
 7.5648e-03	-1.5338e-02	 5.0984e-03
-4.2124e-03	-2.1692e-02	 6.6826e-03
-1.0579e-02	-1.4376e-02	 9.2184e-03
 2.4694e-03	-2.2955e-02	 9.8510e-03
 1.3608e-02	-2.0725e-02	 4.1397e-03
 1.3607e-02	-2.5172e-02	 8.2615e-03
 3.1029e-03	-1.7538e-02	 8.5770e-03
-3.9001e-03	-1.8169e-02	 6.6720e-03
-5.4925e-03	-2.1344e-02	 9.5250e-03
-1.3559e-03	-1.5936e-02	 6.9857e-03
 9.1461e-03	-2.8330e-02	 6.3496e-03
 1.3283e-02	-1.5609e-02	 1.2375e-02
 1.0736e-02	-2.1645e-02	 8.2492e-03
-6.4524e-03	-1.8780e-02	 7.9303e-03
 5.4868e-04	-1.9411e-02	 4.7565e-03
 3.0939e-03	-2.7355e-02	 1.2367e-02
 5.0025e-03	-1.8131e-02	 8.8766e-03
 8.6393e-04	-2.5757e-02	 2.5309e-03
 5.3188e-03	-1.4308e-02	 6.0183e-03
 9.7736e-03	-1.4303e-02	 1.2678e-02
-1.3670e-03	-1.5571e-02	 1.2041e-02
-4.5508e-03	-2.9237e-02	 4.7442e-03
 2.4503e-03	-3.0505e-02	 4.1081e-03
 1.3907e-02	-1.5558e-02	 8.8642e-03
 9.1321e-03	-6.0164e-03	 8.5453e-03
-2.3269e-03	-2.0954e-02	 8.2263e-03
-4.8741e-03	-2.7626e-02	 7.9074e-03
-1.0558e-03	-1.6813e-02	 9.1744e-03
 1.0719e-02	-1.7762e-02	 4.4147e-03
 1.2310e-02	-2.8885e-02	 1.1074e-02
 6.5798e-03	-2.0933e-02	 8.8519e-03
 5.3157e-04	-1.5524e-02	 8.8502e-03
-3.6070e-03	-1.8381e-02	 8.5312e-03
 2.7575e-03	-1.2019e-02	 4.4059e-03
 2.1199e-03	-1.9962e-02	 6.9417e-03
 5.9382e-03	-3.2039e-02	 1.3601e-02
 1.5485e-02	-2.6312e-02	 1.3282e-02
 4.6631e-03	-5.9612e-03	 4.3989e-03
-7.1141e-03	-1.3587e-02	 2.8111e-03
-9.3430e-03	-1.9305e-02	 7.5673e-03
 6.2515e-03	-2.8203e-02	 1.4544e-02
 1.5162e-02	-2.3748e-02	 8.8326e-03
 1.2615e-02	-2.2154e-02	 8.8308e-03
-1.0719e-03	-1.0387e-02	 6.9259e-03
-1.8578e-02	-2.6914e-02	 3.4350e-03
 7.5195e-03	-1.7690e-02	 9.7771e-03
 1.7385e-02	-1.0692e-02	 1.0727e-02
 6.2444e-03	-2.6901e-02	 1.0725e-02
-6.1693e-03	-2.0857e-02	 4.0623e-03
-3.3059e-03	-2.9754e-02	 7.2325e-03
 1.5471e-02	-6.8598e-03	 9.7683e-03
 1.2288e-02	-2.4977e-02	 1.3256e-02
-4.5820e-03	-1.7343e-02	 4.6897e-03
-1.1585e-02	-2.0200e-02	 1.1988e-03
-3.6292e-03	-2.4646e-02	 1.5471e-02
 1.8331e-02	-2.7503e-02	 8.8079e-03
 2.0240e-02	-2.0187e-02	 1.1027e-02
 4.6430e-03	-7.8967e-04	 5.6325e-03
-8.4073e-03	-3.2259e-02	-1.6648e-03
-1.0636e-02	-1.6995e-02	 9.4353e-03
 7.1862e-03	-1.6991e-02	 1.3557e-02
 8.1400e-03	-2.2391e-02	 9.7490e-03
 1.3231e-02	-4.0826e-02	 8.1612e-03
 8.1764e-04	-1.5388e-02	 4.6703e-03
-7.4585e-03	 7.8238e-03	 8.1577e-03
-4.5748e-04	-2.2374e-02	 3.3980e-03
 3.9974e-03	-4.1445e-02	 6.5682e-03
 1.9592e-02	-2.0458e-02	 1.4179e-02
 4.3136e-03	-7.4193e-03	 1.1005e-02
-4.2808e-03	-2.2357e-02	 4.0254e-03
 1.7654e-03	-1.7266e-02	 4.6580e-03
-7.8179e-04	-1.8216e-02	 8.1454e-03
 8.7655e-03	-1.8847e-02	 7.8265e-03
 3.0355e-03	-1.9479e-02	 1.2583e-02
-4.9224e-03	-2.6787e-02	 6.2370e-03
 7.4894e-03	-1.6291e-02	 5.2836e-03
 1.3854e-02	-1.5333e-02	 1.6066e-02
 1.4489e-02	-1.6601e-02	 6.8661e-03
-3.3350e-03	-1.9458e-02	 1.1305e-02
-1.0975e-02	-3.1216e-02	 5.2766e-03
-3.3371e-03	-3.1530e-02	 5.2748e-03
 9.7112e-03	-4.5028e-03	 6.2246e-03
 1.8304e-02	-1.0221e-02	 8.4433e-03
 8.4361e-03	-1.6893e-02	 1.0662e-02
-4.2959e-03	-2.9288e-02	 8.1225e-03
-3.0238e-03	-2.2289e-02	 4.9488e-03
 8.4331e-03	-1.5609e-02	 6.2158e-03
 1.5116e-02	-2.7050e-02	 8.1173e-03
 1.1108e-03	-1.4646e-02	 8.1155e-03
-3.0278e-03	-2.3544e-02	 1.3189e-02
 7.9046e-04	-1.4002e-02	 6.5260e-03
 3.6539e-03	-1.7813e-02	 8.1102e-03
 1.6066e-02	-1.4947e-02	 4.3021e-03
 1.1927e-02	-3.0839e-02	 4.6176e-03
 2.0595e-03	-2.4159e-02	 1.1911e-02
-3.6704e-03	-1.4935e-02	 1.1910e-02
-6.8542e-03	-1.7792e-02	 9.0530e-03
 6.5124e-03	-2.5100e-02	 3.0245e-03
