 8.2726e-01	-8.4252e-01	-2.1223e-01
 4.9411e-01	-3.1086e-01	-1.2479e-01
 3.5636e-02	 8.4717e-02	 2.6074e-01
-7.0269e-01	 4.4967e-02	 3.6104e-01
-1.3730e+00	-8.6197e-02	 2.6495e-01
-1.2217e+00	-9.5157e-03	 3.7202e-01
-9.9011e-02	 2.8436e-01	 3.6291e-01
 1.0190e+00	 6.3435e-01	 9.2402e-02
 1.1294e+00	 6.5376e-01	-1.6337e-01
 3.7818e-01	 1.3542e-01	-2.7069e-01
-4.4571e-01	-5.2576e-01	-2.3562e-01
-8.0085e-01	-8.4046e-01	-1.8979e-01
-4.9854e-01	-6.1882e-01	-1.7740e-01
 1.9818e-01	 4.7031e-02	-2.1083e-01
 6.8261e-01	 6.7734e-01	-2.4076e-01
 5.2644e-01	 8.1318e-01	-1.3672e-01
-1.8102e-01	 5.6441e-01	 2.6468e-02
-8.5786e-01	 2.9741e-01	 1.5926e-01
-9.7218e-01	 3.6958e-02	 2.2075e-01
-4.8635e-01	-3.2707e-01	 1.8685e-01
 2.4170e-01	-5.6555e-01	 4.8210e-02
 7.5559e-01	-4.1592e-01	-8.6223e-02
 8.8372e-01	-2.4780e-02	 1.5856e-01
 6.2351e-01	 1.9966e-01	 5.0785e-01
 1.4238e-02	 4.9092e-02	 2.2402e-01
-5.2045e-01	-2.6116e-01	-3.3288e-01
-4.9122e-01	-5.0081e-01	-3.3195e-01
 1.2149e-02	-6.3571e-01	 2.7400e-02
 4.1522e-01	-5.3846e-01	 1.0128e-01
 3.1469e-01	-5.8475e-02	-1.5356e-01
-4.7454e-02	 6.4151e-01	-3.0389e-01
-2.5810e-01	 1.0665e+00	 2.3424e-02
-2.6394e-01	 8.7366e-01	 4.4052e-01
-1.1314e-01	 3.3148e-01	 2.7873e-01
 9.8923e-02	-5.8962e-02	-9.6281e-02
 1.9408e-01	-2.1468e-01	-1.6221e-01
 1.5832e-01	-3.1100e-01	-1.2995e-01
-2.9975e-03	-3.2995e-01	-1.0026e-01
-2.7981e-01	-1.1860e-01	-9.0203e-02
-3.6350e-01	 2.9616e-01	-1.4024e-01
-9.7904e-02	 5.4257e-01	-2.7079e-02
 1.3426e-01	 2.6809e-01	 1.5178e-01
