 5.0377e-03	-1.1115e-02	-1.4321e-02
 1.9582e-02	-9.5525e-03	-2.2372e-02
 9.7072e-03	-8.2501e-03	 1.7892e-03
-1.9855e-03	-2.4612e-02	 7.2467e-03
 1.3883e-03	-3.8896e-02	-8.0368e-04
 8.1391e-03	-2.9021e-02	-1.0153e-02
 9.1750e-03	-1.4470e-02	-5.7345e-03
 3.7167e-03	-1.4207e-02	-8.8493e-03
 3.3655e-04	-9.2678e-03	-2.0017e-02
 3.1908e-03	 2.6851e-03	-1.6118e-02
 3.4474e-03	-6.9228e-03	-1.8453e-02
 5.8682e-04	-3.8611e-02	-1.3515e-02
-2.2738e-03	-5.0816e-02	-4.1614e-03
-4.3551e-03	-2.3277e-02	 2.5949e-03
-6.4364e-03	 2.4431e-03	-3.5031e-07
-1.1115e-02	 4.5248e-03	-1.2467e-02
-7.7416e-03	-3.0049e-03	-1.3244e-02
 3.4253e-03	-9.7553e-03	-2.4152e-02
 8.0979e-03	-1.8064e-02	-2.8046e-02
 8.0948e-03	-3.3647e-02	-5.0787e-04
 1.3806e-02	-3.7540e-02	 1.6379e-02
 2.0817e-02	-3.0522e-02	-2.5812e-03
 1.3281e-02	-1.5712e-02	-1.4268e-02
-5.9454e-03	-4.2788e-03	 2.3592e-03
-1.0884e-02	-1.8562e-02	-4.6521e-03
 4.6988e-03	-1.3623e-02	-2.0496e-02
 1.3528e-02	 1.2097e-02	-1.9194e-02
 1.4044e-02	 3.5285e-03	-1.8413e-02
 1.6379e-02	-1.5691e-02	-5.9414e-03
 9.3619e-03	-3.4910e-02	-5.6792e-03
 1.3060e-03	-4.6596e-02	-1.9185e-02
-1.1945e-02	-3.6462e-02	-1.6325e-02
-2.1300e-02	-2.5548e-02	 8.2220e-04
-1.2211e-02	-1.2556e-02	 1.1995e-02
-7.7986e-03	-1.0994e-02	-7.2258e-03
-6.7627e-03	-1.1250e-02	-1.6835e-02
 3.1054e-03	-1.9039e-02	-4.1038e-03
