 3.2027e-02	 4.2024e-03	 1.2735e-02
 7.8415e-03	 2.8237e-02	 6.1443e-03
-4.9010e-02	 6.6188e-02	 1.5243e-02
 1.9776e-02	-1.0353e-02	 6.4561e-03
 4.3647e-02	-4.6617e-03	 4.2586e-03
 8.4684e-03	 4.7838e-02	 1.6495e-02
 1.9776e-02	 6.0876e-03	 8.6496e-03
 5.3268e-03	-7.5144e-03	 1.6179e-02
 1.4435e-02	 1.8102e-02	 5.1959e-03
 1.8518e-02	-4.6721e-03	-1.3946e-03
-1.9488e-02	 1.8414e-02	 8.3318e-03
 2.1846e-03	 1.9045e-02	 4.2515e-03
 3.4850e-02	-2.0808e-02	 1.3978e-02
-2.8283e-02	 3.4538e-02	 1.4291e-02
-2.7341e-02	 3.5168e-02	 7.9689e-04
 2.8881e-02	-1.6703e-02	-1.7144e-03
 2.5426e-02	 1.0063e-03	 9.2671e-03
-1.4778e-02	 2.1246e-02	 1.1463e-02
-3.4713e-03	 2.5672e-02	-1.4850e-04
 3.2335e-02	 1.8712e-02	-3.2874e-03
 1.2395e-03	 2.5984e-02	 9.8906e-03
-5.3568e-03	 3.8633e-02	 6.4379e-03
 2.0713e-02	 9.5333e-03	 9.5748e-03
 1.1604e-02	-6.2826e-03	-1.0949e-03
 1.7257e-02	 4.1524e-03	 1.0200e-02
 4.6930e-03	 9.5270e-03	-5.8037e-03
-7.2430e-03	 1.8381e-02	 6.1191e-03
 3.4217e-02	 3.1973e-03	 9.5697e-03
-1.6666e-02	 2.3753e-02	 1.2707e-02
-2.2320e-02	 2.6281e-02	 1.7726e-02
 4.8979e-02	-5.6646e-03	 1.3018e-02
 1.4114e-02	 1.0780e-02	 9.8795e-03
-5.0462e-03	 1.9950e-02	 1.4063e-03
 2.1652e-02	 3.0385e-02	 5.7983e-03
 2.1774e-03	 7.2944e-03	 4.2283e-03
 1.2228e-02	 4.4458e-03	 1.5524e-02
-2.6720e-02	 2.4053e-02	-1.0208e-02
-2.5350e-03	 1.2032e-02	 1.0875e-03
 3.4214e-02	 6.4422e-04	-1.7376e-03
-4.7343e-03	 1.4242e-02	 1.6461e-02
 6.0503e-04	 2.0882e-02	 2.3049e-02
 2.6361e-02	-1.5760e-03	 1.3949e-02
 2.2277e-02	 3.1661e-03	 8.6133e-03
-3.1651e-03	 3.1313e-02	 9.5536e-03
-1.1018e-02	 1.6762e-02	 7.6699e-03
 2.1334e-02	 1.2622e-03	 1.1121e-02
 4.7089e-02	 6.3205e-03	 7.9816e-03
-3.0493e-02	 6.9510e-03	 9.8633e-03
-2.6096e-02	 2.9405e-02	 7.6259e-04
 5.4941e-02	-1.4560e-02	-1.1162e-02
 1.9133e-02	-3.1761e-03	 1.0174e-02
-3.9603e-02	 4.6794e-02	 7.3490e-03
 8.1395e-03	 3.0345e-02	 5.1515e-03
 2.5729e-02	 2.1171e-02	-4.9760e-04
 1.5991e-02	 1.7690e-02	 9.5425e-03
-1.5419e-02	 1.7688e-02	 2.0107e-03
 1.3478e-02	 3.0969e-02	 2.6372e-03
 4.6772e-02	-1.1730e-02	 7.3430e-03
 1.7246e-02	-1.5528e-02	 2.5228e-02
-4.6201e-02	 3.9502e-02	-1.7134e-02
-2.2330e-02	 2.1789e-02	 1.6753e-02
 7.2840e-02	-3.5153e-03	 2.2401e-02
-4.6202e-02	 1.2296e-02	 1.5496e-02
-1.8562e-02	 3.7597e-02	 1.2671e-02
 2.6039e-02	-1.4275e-02	-4.5879e-03
-2.6729e-02	 1.7351e-02	 2.3965e-02
 2.0699e-02	 7.2277e-03	-4.5899e-03
 2.0070e-02	-1.6495e-02	 7.6467e-03
-7.2561e-03	 6.5102e-02	-1.2750e-02
 4.6792e-03	-2.5831e-03	 2.0196e-02
 4.1742e-02	 3.1256e-02	 4.8196e-03
-2.2648e-02	 3.8529e-02	 7.3289e-03
 4.3626e-02	-5.0980e-02	 9.5243e-03
 5.8702e-02	 3.2515e-02	 3.8752e-03
-4.6206e-02	 3.2513e-02	 2.6191e-03
 1.5985e-02	 9.1066e-03	-8.6782e-03
 1.3472e-02	 3.9783e-02	 2.7092e-02
 2.7921e-03	-1.0184e-03	 1.2971e-02
 2.4777e-03	-1.1458e-02	 6.3804e-03
 1.5355e-02	 4.2624e-02	 1.6727e-03
 1.7868e-02	-4.1874e-03	 9.8301e-03
-1.7625e-02	 1.6368e-02	 7.3188e-03
 1.7553e-02	 2.0478e-02	 1.5790e-02
 1.9123e-02	-1.8110e-02	 2.6100e-03
-1.3543e-02	 5.1469e-02	 4.1779e-03
-2.2360e-03	 1.4779e-02	 1.0766e-02
-5.0631e-03	 1.5093e-02	-1.7860e-03
 2.8859e-02	-5.1508e-03	 8.8816e-03
 2.7602e-02	 4.0191e-03	 1.1705e-02
-3.7730e-02	 2.1729e-02	 1.4528e-02
 3.3255e-02	 1.9829e-02	 1.4213e-02
 2.4736e-03	 8.1245e-03	 9.8190e-03
-3.3019e-02	-5.1612e-03	 6.3663e-03
 3.7652e-02	 5.9064e-03	-1.0579e-02
-7.5784e-03	-9.9096e-03	 7.6194e-03
-9.4633e-03	 2.0135e-02	 2.0170e-02
 2.0690e-02	 1.6021e-02	 5.7347e-03
 1.8805e-02	 1.5703e-02	 1.0269e-03
 1.4407e-02	 2.2975e-02	-3.9946e-03
 9.0059e-04	 1.5066e-02	 6.0455e-03
-1.7317e-02	 2.2971e-02	 1.0239e-03
 2.3515e-02	 4.9409e-03	 1.5771e-02
 3.2309e-02	 1.1897e-02	 2.0477e-02
-3.4279e-02	 4.2574e-02	 1.5141e-02
 1.7546e-02	-1.4358e-02	 9.4920e-03
 3.8590e-02	 1.2207e-02	 7.2945e-03
-5.3835e-03	 7.1444e-03	 2.5868e-03
-4.7556e-03	-1.2151e-02	 2.8995e-03
 1.4718e-02	 2.2638e-02	 6.9777e-03
 2.2884e-02	 8.7195e-03	 6.3492e-03
-3.1141e-02	 3.0857e-02	 8.5446e-03
 8.1210e-03	 2.0418e-02	 1.1995e-02
 4.6440e-02	-1.0913e-03	 1.5132e-02
-2.2975e-02	 9.6600e-03	-3.3822e-03
 9.6905e-03	 2.9267e-02	 5.7165e-03
 1.0318e-02	 2.5786e-02	 6.6569e-03
 2.6707e-04	 1.0603e-02	 9.7937e-03
 2.4766e-02	 1.2182e-02	 1.4499e-02
 2.1510e-03	 2.9575e-02	 4.4574e-03
 3.4071e-03	 7.1173e-03	-3.7020e-03
 1.4086e-02	 5.2176e-03	-1.1928e-03
 1.4714e-02	 2.6722e-02	 1.3240e-02
 1.5216e-03	-1.7447e-03	 6.6498e-03
-9.1580e-03	 1.1853e-02	 6.3350e-03
 8.7451e-03	 1.7860e-02	 1.1041e-02
 1.3770e-02	 8.6862e-03	 9.4709e-03
-2.3607e-02	 1.6275e-02	 1.5432e-02
 3.5756e-02	 2.3231e-02	 3.5069e-03
 3.5128e-02	-2.3897e-03	 5.4298e-05
-2.7691e-02	 2.1329e-02	 1.6222e-03
-6.7962e-04	 4.1885e-02	 1.1035e-02
 6.8583e-03	 1.0831e-03	 1.9506e-02
 6.5439e-03	 1.4997e-02	 4.7570e-03
 1.0941e-02	 1.0883e-02	 1.2287e-02
 5.6010e-03	 1.8788e-02	 5.0688e-03
 3.1357e-02	 1.3910e-03	 9.7746e-03
 2.0049e-02	 2.1314e-02	 9.7735e-03
-3.7117e-02	 2.3210e-02	 9.4588e-03
 1.5337e-02	-3.0431e-03	 1.2596e-02
 3.7009e-02	 9.6059e-03	 1.3850e-02
-2.1727e-02	 1.0236e-02	-2.7819e-03
-6.9650e-03	 2.8895e-02	-6.5483e-03
 4.2348e-02	 1.6874e-02	 1.0395e-02
-6.8370e-04	 1.0581e-03	 1.2943e-03
-2.3613e-02	 1.9716e-02	 5.3725e-03
 3.8892e-02	 2.0979e-02	 5.0577e-03
 1.2507e-02	-7.1714e-03	 1.3215e-02
 9.3661e-03	 1.2119e-02	 8.5073e-03
-7.9095e-03	 3.5206e-02	 9.1339e-03
-2.4243e-02	 5.7897e-03	 5.0537e-03
 2.8839e-02	-7.8123e-03	 1.0073e-02
 2.1406e-03	 1.2111e-02	 8.5033e-03
-3.2096e-02	 6.0997e-03	 7.5609e-03
 2.0672e-02	 1.7800e-02	 1.0070e-02
 5.2081e-02	 7.1887e-04	 9.4416e-03
-1.1053e-02	 7.0423e-03	 1.1010e-02
-1.7649e-02	 2.1589e-02	 1.2812e-03
 3.3548e-02	 9.5684e-03	-2.8875e-04
 2.9151e-02	 1.4310e-02	 1.1006e-02
-3.8297e-03	 3.2652e-02	 1.6340e-02
-1.1368e-02	 3.6762e-02	 1.2771e-03
 2.2240e-02	 1.1141e-02	 3.4726e-03
 3.1034e-02	 5.4464e-03	 6.4756e-04
-2.2605e-03	 7.6582e-03	 6.6085e-03
-1.4825e-02	 1.7461e-02	 1.0373e-02
 3.6059e-02	-1.8343e-03	 1.1941e-02
 2.8206e-02	-3.1014e-03	 5.9779e-03
-3.2101e-02	 1.6822e-02	 8.4871e-03
-1.6338e-03	 3.4531e-02	 5.0345e-03
 3.8884e-02	-5.7748e-04	 1.1937e-02
 2.6634e-02	-8.1702e-03	 9.7392e-03
-3.2102e-02	 2.8200e-02	 2.2074e-03
-9.8016e-03	 1.4281e-02	 2.5202e-03
 3.5114e-02	-1.7348e-02	 5.0294e-03
-1.1059e-02	 1.9338e-02	 8.4801e-03
-2.4879e-02	 3.1354e-02	 1.1931e-02
 2.9145e-02	 1.2692e-02	 1.1930e-02
 9.0426e-03	 1.3955e-02	-9.3650e-04
-6.9469e-04	 1.6177e-03	 1.2555e-02
 2.6317e-02	 3.2294e-02	 9.4419e-04
-9.4900e-03	-5.6608e-03	 5.6500e-03
 2.8515e-02	 7.3044e-03	 4.3938e-03
 2.7887e-02	 3.5451e-02	 4.0790e-03
-1.5145e-02	 1.1096e-02	 6.2745e-03
 3.6995e-02	 5.4005e-03	 6.2536e-04
 3.6995e-02	 4.4496e-03	-6.3078e-04
-1.7972e-02	 1.9629e-02	 1.5647e-03
-5.0948e-03	 8.8733e-03	 1.0036e-02
 1.5321e-02	 1.3615e-02	 1.5627e-03
 4.0133e-03	 2.0255e-02	 9.0925e-03
-1.7345e-02	 1.3295e-02	 1.8505e-02
-4.7820e-03	 2.0251e-02	 1.5680e-02
 1.0922e-02	 1.2975e-02	 1.5051e-02
 7.7812e-03	 1.2340e-02	 6.5782e-03
-1.8289e-02	 2.5938e-02	 3.0149e-04
 1.3748e-02	 3.1637e-03	 9.2805e-04
 4.8613e-02	-1.0438e-02	 4.0649e-03
 5.2671e-03	 1.0750e-02	 8.1431e-03
-7.6111e-03	 2.0553e-02	 1.4418e-02
 8.7216e-03	 3.0886e-04	 1.3162e-02
 2.3170e-02	 1.0111e-02	 7.5125e-03
-1.4208e-02	 2.7188e-02	 4.6874e-03
-1.6721e-02	 2.8135e-02	-1.5893e-03
 4.3271e-02	 3.4775e-02	 1.3158e-02
 3.5104e-02	 2.3387e-02	 9.0774e-03
-1.5466e-02	 3.0343e-02	 5.6247e-03
 1.6572e-02	 1.8638e-02	 4.9962e-03
 2.3796e-02	-1.7419e-02	 8.7606e-03
-1.7351e-02	-9.5145e-03	 1.6604e-02
-7.3004e-03	 9.4600e-03	 9.0723e-03
 1.5942e-02	 3.1324e-03	-1.9111e-03
 9.9742e-03	 5.3443e-03	-3.1673e-03
-7.0537e-04	 3.4756e-02	 3.7350e-03
 1.0916e-02	 1.9889e-02	-1.6004e-03
 1.4999e-02	 1.9570e-02	 3.1054e-03
 4.3192e-03	 2.6526e-02	 4.0457e-03
-1.9238e-02	 8.1804e-03	 1.3144e-02
-1.6412e-02	 2.6522e-02	 9.0643e-03
 1.2799e-02	 6.9111e-03	 4.3565e-03
 1.0600e-02	-8.2723e-03	 1.0004e-02
 9.0291e-03	 2.1456e-02	-2.5488e-03
 4.7662e-02	 1.7026e-02	 9.0602e-03
 1.1761e-03	-9.5436e-03	 7.4903e-03
-6.3625e-03	 1.0063e-02	 3.4101e-03
 4.7347e-02	 9.7451e-03	 1.3136e-02
-5.1068e-03	-3.2243e-03	 3.7218e-03
 1.5309e-02	 1.6383e-02	 9.3690e-03
 1.9392e-02	 2.0176e-02	 1.3447e-02
-2.6780e-02	 1.1318e-02	 4.3464e-03
 2.2846e-02	 1.7009e-02	 9.6797e-03
