        Time          VdatE          VdatN          VdatZ         BlerrE         BlerrN         BlerrZ      VelocityE      VelocityN      VelocityZ  DisplacementE  DisplacementN  DisplacementZ
       1.900  5.4344230E-03 -3.1951628E-03  4.9442871E-03  5.4352887E-03 -3.2597693E-03  4.9747889E-03 -8.6575471E-07  6.4606503E-05 -3.0501737E-05 -7.3031678E-06  1.9221898E-04 -8.7008277E-05
       2.000  5.4330167E-03 -3.2026598E-03  4.9482265E-03  5.4345856E-03 -3.2635178E-03  4.9767586E-03 -1.5688831E-06  6.0857984E-05 -2.8532053E-05 -7.4600561E-06  1.9830477E-04 -8.9861483E-05
       2.100  5.4364280E-03 -3.2091816E-03  4.9536533E-03  5.4362913E-03 -3.2667787E-03  4.9794720E-03  1.3677349E-07  5.7597065E-05 -2.5818649E-05 -7.4463788E-06  2.0406448E-04 -9.2443348E-05
       2.200  5.4386099E-03 -3.2182886E-03  4.9580933E-03  5.4373822E-03 -3.2713322E-03  4.9816919E-03  1.2277061E-06  5.3043556E-05 -2.3598675E-05 -7.3236082E-06  2.0936884E-04 -9.4803215E-05
       2.300  5.4425539E-03 -3.2245771E-03  4.9619270E-03  5.4393542E-03 -3.2744764E-03  4.9836088E-03  3.1996887E-06  4.9899347E-05 -2.1681810E-05 -7.0036393E-06  2.1435877E-04 -9.6971396E-05
       2.400  5.4424038E-03 -3.2309079E-03  4.9674385E-03  5.4392791E-03 -3.2776418E-03  4.9863645E-03  3.1246513E-06  4.6733938E-05 -1.8926076E-05 -6.6911742E-06  2.1903216E-04 -9.8864004E-05
       2.500  5.4422974E-03 -3.2366449E-03  4.9717728E-03  5.4392259E-03 -3.2805103E-03  4.9885317E-03  3.0714329E-06  4.3865429E-05 -1.6758902E-05 -6.3840309E-06  2.2341871E-04 -1.0053989E-04
       2.600  5.4432528E-03 -3.2429967E-03  4.9755646E-03  5.4397036E-03 -3.2836862E-03  4.9904276E-03  3.5491380E-06  4.0689520E-05 -1.4862988E-05 -6.0291171E-06  2.2748766E-04 -1.0202619E-04
       2.700  5.4445064E-03 -3.2504715E-03  4.9796384E-03  5.4403305E-03 -3.2874236E-03  4.9924645E-03  4.1759736E-06  3.6952141E-05 -1.2826084E-05 -5.6115197E-06  2.3118287E-04 -1.0330880E-04
       2.800  5.4462491E-03 -3.2536649E-03  4.9827889E-03  5.4412018E-03 -3.2890203E-03  4.9940398E-03  5.0473162E-06  3.5355432E-05 -1.1250839E-05 -5.1067881E-06  2.3471842E-04 -1.0443389E-04
       2.900  5.4463166E-03 -3.2620507E-03  4.9852698E-03  5.4412356E-03 -3.2932132E-03  4.9952802E-03  5.0810688E-06  3.1162523E-05 -1.0010415E-05 -4.5986812E-06  2.3783467E-04 -1.0543493E-04
       3.000  5.4446455E-03 -3.2667911E-03  4.9868907E-03  5.4404000E-03 -3.2955834E-03  4.9960907E-03  4.2454894E-06  2.8792314E-05 -9.1999609E-06 -4.1741323E-06  2.4071390E-04 -1.0635492E-04
       3.100  5.4453729E-03 -3.2769149E-03  4.9893012E-03  5.4407637E-03 -3.3006454E-03  4.9972959E-03  4.6091897E-06  2.3730405E-05 -7.9946966E-06 -3.7132133E-06  2.4308694E-04 -1.0715439E-04
       3.200  5.4445526E-03 -3.2825030E-03  4.9920572E-03  5.4403535E-03 -3.3034394E-03  4.9986739E-03  4.1990413E-06  2.0936396E-05 -6.6167224E-06 -3.2933092E-06  2.4518058E-04 -1.0781606E-04
       3.300  5.4430756E-03 -3.2908042E-03  4.9963637E-03  5.4396150E-03 -3.3075900E-03  5.0008271E-03  3.4605578E-06  1.6785787E-05 -4.4634682E-06 -2.9472534E-06  2.4685916E-04 -1.0826241E-04
       3.400  5.4421514E-03 -3.2978758E-03  5.0001912E-03  5.4391529E-03 -3.3111258E-03  5.0027409E-03  2.9984514E-06  1.3249978E-05 -2.5497139E-06 -2.6474083E-06  2.4818416E-04 -1.0851738E-04
       3.500  5.4384698E-03 -3.3039722E-03  5.0032855E-03  5.4373122E-03 -3.3141740E-03  5.0042880E-03  1.1576740E-06  1.0201769E-05 -1.0025697E-06 -2.5316409E-06  2.4920433E-04 -1.0861764E-04
       3.600  5.4331768E-03 -3.3094750E-03  5.0074867E-03  5.4346657E-03 -3.3169254E-03  5.0063886E-03 -1.4888232E-06  7.4503603E-06  1.0980245E-06 -2.6805232E-06  2.4994937E-04 -1.0850784E-04
       3.700  5.4313648E-03 -3.3145753E-03  5.0102570E-03  5.4337596E-03 -3.3194755E-03  5.0077738E-03 -2.3948516E-06  4.9002513E-06  2.4831788E-06 -2.9200083E-06  2.5043940E-04 -1.0825952E-04
       3.800  5.4303601E-03 -3.3197813E-03  5.0126115E-03  5.4332573E-03 -3.3220785E-03  5.0089511E-03 -2.8972159E-06  2.2972423E-06  3.6604430E-06 -3.2097299E-06  2.5066912E-04 -1.0789348E-04
       3.900  5.4297808E-03 -3.3252839E-03  5.0158824E-03  5.4329676E-03 -3.3248298E-03  5.0105865E-03 -3.1868683E-06 -4.5406665E-07  5.2959072E-06 -3.5284168E-06  2.5062371E-04 -1.0736388E-04
       4.000  5.4270807E-03 -3.3342621E-03  5.0166440E-03  5.4316176E-03 -3.3293189E-03  5.0109673E-03 -4.5368687E-06 -4.9431756E-06  5.6766814E-06 -3.9821036E-06  2.5012940E-04 -1.0679622E-04
       4.100  5.4255064E-03 -3.3405489E-03  5.0188295E-03  5.4308304E-03 -3.3324623E-03  5.0120601E-03 -5.3240461E-06 -8.0865846E-06  6.7694457E-06 -4.5145082E-06  2.4932074E-04 -1.0611927E-04
       4.200  5.4262672E-03 -3.3474499E-03  5.0214874E-03  5.4312108E-03 -3.3359129E-03  5.0133890E-03 -4.9436655E-06 -1.1537094E-05  8.0983699E-06 -5.0088748E-06  2.4816703E-04 -1.0530943E-04
       4.300  5.4251618E-03 -3.3526768E-03  5.0249347E-03  5.4306581E-03 -3.3385263E-03  5.0151127E-03 -5.4963489E-06 -1.4150503E-05  9.8220441E-06 -5.5585097E-06  2.4675198E-04 -1.0432723E-04
       4.400  5.4281738E-03 -3.3591538E-03  5.0281565E-03  5.4321641E-03 -3.3417648E-03  5.0167236E-03 -3.9903463E-06 -1.7389012E-05  1.1432958E-05 -5.9575443E-06  2.4501308E-04 -1.0318393E-04
       4.500  5.4274101E-03 -3.3665632E-03  5.0320410E-03  5.4317823E-03 -3.3454695E-03  5.0186658E-03 -4.3721887E-06 -2.1093721E-05  1.3375203E-05 -6.3947632E-06  2.4290370E-04 -1.0184641E-04
       4.600  5.4285996E-03 -3.3735698E-03  5.0343678E-03  5.4323771E-03 -3.3489728E-03  5.0198292E-03 -3.7774311E-06 -2.4597030E-05  1.4538587E-05 -6.7725063E-06  2.4044400E-04 -1.0039256E-04
       4.700  5.4294507E-03 -3.3797284E-03  5.0353906E-03  5.4328026E-03 -3.3520521E-03  5.0203406E-03 -3.3518845E-06 -2.7676339E-05  1.5049981E-05 -7.1076947E-06  2.3767637E-04 -9.8887557E-05
       4.800  5.4307273E-03 -3.3837679E-03  5.0351728E-03  5.4334409E-03 -3.3540718E-03  5.0202317E-03 -2.7136119E-06 -2.9696048E-05  1.4941095E-05 -7.3790559E-06  2.3470676E-04 -9.7393448E-05
       4.900  5.4319200E-03 -3.3895029E-03  5.0370134E-03  5.4340372E-03 -3.3569393E-03  5.0211520E-03 -2.1172373E-06 -3.2563557E-05  1.5861370E-05 -7.5907797E-06  2.3145041E-04 -9.5807311E-05
       5.000  5.4313740E-03 -3.3952163E-03  5.0381844E-03  5.4337642E-03 -3.3597960E-03  5.0217375E-03 -2.3902657E-06 -3.5420266E-05  1.6446874E-05 -7.8298062E-06  2.2790838E-04 -9.4162624E-05
       5.100  5.4312533E-03 -3.4000181E-03  5.0391299E-03  5.4337039E-03 -3.3621969E-03  5.0222102E-03 -2.4505761E-06 -3.7821175E-05  1.6919628E-05 -8.0748638E-06  2.2412626E-04 -9.2470661E-05
       5.200  5.4309853E-03 -3.4046715E-03  5.0409917E-03  5.4335699E-03 -3.3645236E-03  5.0231412E-03 -2.5846025E-06 -4.0147884E-05  1.7850562E-05 -8.3333241E-06  2.2011147E-04 -9.0685605E-05
       5.300  5.4323521E-03 -3.4072055E-03  5.0421840E-03  5.4342533E-03 -3.3657907E-03  5.0237373E-03 -1.9011909E-06 -4.1414893E-05  1.8446716E-05 -8.5234432E-06  2.1596999E-04 -8.8840933E-05
       5.400  5.4337625E-03 -3.4121342E-03  5.0445466E-03  5.4349585E-03 -3.3682550E-03  5.0249186E-03 -1.1959902E-06 -4.3879232E-05  1.9627991E-05 -8.6430422E-06  2.1158206E-04 -8.6878134E-05
       5.500  5.4345163E-03 -3.4161516E-03  5.0464298E-03  5.4353354E-03 -3.3702637E-03  5.0258602E-03 -8.1911759E-07 -4.5887940E-05  2.0569585E-05 -8.7249540E-06  2.0699327E-04 -8.4821175E-05
       5.600  5.4353135E-03 -3.4207201E-03  5.0463746E-03  5.4357340E-03 -3.3725479E-03  5.0258326E-03 -4.2050499E-07 -4.8172149E-05  2.0542009E-05 -8.7670045E-06  2.0217605E-04 -8.2766974E-05
       5.700  5.4359633E-03 -3.4232325E-03  5.0479971E-03  5.4360589E-03 -3.3738041E-03  5.0266439E-03 -9.5582389E-08 -4.9428358E-05  2.1353243E-05 -8.7765627E-06  1.9723322E-04 -8.0631650E-05
       5.800  5.4383754E-03 -3.4250877E-03  5.0495210E-03  5.4372649E-03 -3.3747317E-03  5.0274058E-03  1.1104552E-06 -5.0355977E-05  2.2115188E-05 -8.6655172E-06  1.9219762E-04 -7.8420131E-05
       5.900  5.4391759E-03 -3.4281299E-03  5.0503753E-03  5.4376652E-03 -3.3762528E-03  5.0278329E-03  1.5106978E-06 -5.1877086E-05  2.2542332E-05 -8.5144474E-06  1.8700991E-04 -7.6165898E-05
       6.000  5.4377920E-03 -3.4307051E-03  5.0510040E-03  5.4369732E-03 -3.3775405E-03  5.0281473E-03  8.1874341E-07 -5.3164695E-05  2.2856716E-05 -8.4325731E-06  1.8169344E-04 -7.3880226E-05
       6.100  5.4357514E-03 -3.4309702E-03  5.0512170E-03  5.4359529E-03 -3.3776730E-03  5.0282538E-03 -2.0154539E-07 -5.3297214E-05  2.2963210E-05 -8.4527276E-06  1.7636372E-04 -7.1583905E-05
       6.200  5.4377010E-03 -3.4366824E-03  5.0535517E-03  5.4369277E-03 -3.3805291E-03  5.0294212E-03  7.7323922E-07 -5.6153313E-05  2.4130545E-05 -8.3754037E-06  1.7074839E-04 -6.9170851E-05
       6.300  5.4376571E-03 -3.4388123E-03  5.0556610E-03  5.4369058E-03 -3.3815940E-03  5.0304758E-03  7.5131182E-07 -5.7218252E-05  2.5185179E-05 -8.3002725E-06  1.6502656E-04 -6.6652333E-05
       6.400  5.4365746E-03 -3.4389500E-03  5.0574813E-03  5.4363646E-03 -3.3816629E-03  5.0313860E-03  2.1007442E-07 -5.7287121E-05  2.6095356E-05 -8.2792650E-06  1.5929785E-04 -6.4042798E-05
       6.500  5.4364905E-03 -3.4416734E-03  5.0586320E-03  5.4363225E-03 -3.3830246E-03  5.0319613E-03  1.6798502E-07 -5.8648820E-05  2.6670670E-05 -8.2624665E-06  1.5343297E-04 -6.1375730E-05
       6.600  5.4370864E-03 -3.4420227E-03  5.0594302E-03  5.4366204E-03 -3.3831992E-03  5.0323604E-03  4.6595262E-07 -5.8823479E-05  2.7069794E-05 -8.2158713E-06  1.4755062E-04 -5.8668751E-05
       6.700  5.4360709E-03 -3.4445765E-03  5.0607643E-03  5.4361127E-03 -3.3844761E-03  5.0330275E-03 -4.1794781E-08 -6.0100388E-05  2.7736839E-05 -8.2200508E-06  1.4154058E-04 -5.5895067E-05
       6.800  5.4356718E-03 -3.4462822E-03  5.0612385E-03  5.4359131E-03 -3.3853290E-03  5.0332646E-03 -2.4136778E-07 -6.0953197E-05  2.7973938E-05 -8.2441875E-06  1.3544526E-04 -5.3097673E-05
       6.900  5.4358890E-03 -3.4459318E-03  5.0616775E-03  5.4360218E-03 -3.3851538E-03  5.0334841E-03 -1.3272958E-07 -6.0778006E-05  2.8193442E-05 -8.2574605E-06  1.2936746E-04 -5.0278329E-05
       7.000  5.4351950E-03 -3.4479764E-03  5.0600513E-03  5.4356748E-03 -3.3861761E-03  5.0326710E-03 -4.7973598E-07 -6.1800315E-05  2.7380366E-05 -8.3054341E-06  1.2318743E-04 -4.7540293E-05
       7.100  5.4347991E-03 -3.4486646E-03  5.0596587E-03  5.4354768E-03 -3.3865202E-03  5.0324747E-03 -6.7768638E-07 -6.2144424E-05  2.7184051E-05 -8.3732027E-06  1.1697299E-04 -4.4821887E-05
       7.200  5.4347014E-03 -3.4506032E-03  5.0589772E-03  5.4354279E-03 -3.3874895E-03  5.0321339E-03 -7.2656318E-07 -6.3113733E-05  2.6843273E-05 -8.4458591E-06  1.1066162E-04 -4.2137560E-05
       7.300  5.4367478E-03 -3.4506764E-03  5.0593389E-03  5.4364511E-03 -3.3875261E-03  5.0323147E-03  2.9663242E-07 -6.3150342E-05  2.7024127E-05 -8.4161958E-06  1.0434658E-04 -3.9435147E-05
       7.400  5.4387104E-03 -3.4514275E-03  5.0592214E-03  5.4374325E-03 -3.3879016E-03  5.0322560E-03  1.2779720E-06 -6.3525871E-05  2.6965411E-05 -8.2883986E-06  9.7993994E-05 -3.6738606E-05
       7.500  5.4388069E-03 -3.4539379E-03  5.0595127E-03  5.4374807E-03 -3.3891568E-03  5.0324017E-03  1.3262256E-06 -6.4781080E-05  2.7111066E-05 -8.1557760E-06  9.1515886E-05 -3.4027500E-05
       7.600  5.4378648E-03 -3.4549645E-03  5.0593248E-03  5.4370097E-03 -3.3896701E-03  5.0323077E-03  8.5518023E-07 -6.5294389E-05  2.7017100E-05 -8.0702580E-06  8.4986447E-05 -3.1325790E-05
       7.700  5.4387486E-03 -3.4573690E-03  5.0590383E-03  5.4374515E-03 -3.3908724E-03  5.0321645E-03  1.2970328E-06 -6.6496598E-05  2.6873844E-05 -7.9405547E-06  7.8336787E-05 -2.8638405E-05
       7.800  5.4377661E-03 -3.4587346E-03  5.0586531E-03  5.4369603E-03 -3.3915552E-03  5.0319719E-03  8.0579543E-07 -6.7179407E-05  2.6681258E-05 -7.8599752E-06  7.1618846E-05 -2.5970280E-05
       7.900  5.4380367E-03 -3.4610328E-03  5.0582327E-03  5.4370956E-03 -3.3927043E-03  5.0317616E-03  9.4109903E-07 -6.8328516E-05  2.6471033E-05 -7.7658653E-06  6.4785995E-05 -2.3323176E-05
       8.000  5.4361229E-03 -3.4629914E-03  5.0576502E-03  5.4361387E-03 -3.3936836E-03  5.0314704E-03 -1.5818372E-08 -6.9307825E-05  2.6179817E-05 -7.7674471E-06  5.7855212E-05 -2.0705195E-05
       8.100  5.4345072E-03 -3.4644836E-03  5.0570961E-03  5.4353308E-03 -3.3944297E-03  5.0311933E-03 -8.2363877E-07 -7.0053944E-05  2.5902731E-05 -7.8498110E-06  5.0849818E-05 -1.8114922E-05
       8.200  5.4325532E-03 -3.4650008E-03  5.0579025E-03  5.4343538E-03 -3.3946883E-03  5.0315965E-03 -1.8006542E-06 -7.0312523E-05  2.6305925E-05 -8.0298764E-06  4.3818565E-05 -1.5484329E-05
       8.300  5.4320430E-03 -3.4665142E-03  5.0549941E-03  5.4340988E-03 -3.3954450E-03  5.0301424E-03 -2.0557266E-06 -7.1069242E-05  2.4851761E-05 -8.2354491E-06  3.6711641E-05 -1.2999153E-05
       8.400  5.4338044E-03 -3.4666713E-03  5.0556666E-03  5.4349794E-03 -3.3955235E-03  5.0304786E-03 -1.1750530E-06 -7.1147751E-05  2.5188016E-05 -8.3529544E-06  2.9596866E-05 -1.0480351E-05
       8.500  5.4340179E-03 -3.4654716E-03  5.0556061E-03  5.4350862E-03 -3.3949237E-03  5.0304483E-03 -1.0683074E-06 -7.0547930E-05  2.5157730E-05 -8.4597851E-06  2.2542073E-05 -7.9645783E-06
       8.600  5.4340839E-03 -3.4651408E-03  5.0557643E-03  5.4351192E-03 -3.3947583E-03  5.0305274E-03 -1.0352818E-06 -7.0382539E-05  2.5236824E-05 -8.5633133E-06  1.5503819E-05 -5.4408959E-06
       8.700  5.4367397E-03 -3.4656788E-03  5.0554430E-03  5.4364471E-03 -3.3950273E-03  5.0303668E-03  2.9260083E-07 -7.0651508E-05  2.5076208E-05 -8.5340532E-06  8.4386682E-06 -2.9332750E-06
       8.800  5.4351741E-03 -3.4651146E-03  5.0561651E-03  5.4356643E-03 -3.3947452E-03  5.0307279E-03 -4.9020037E-07 -7.0369437E-05  2.5437253E-05 -8.5830732E-06  1.4017244E-06 -3.8954979E-07
       8.900  5.4341613E-03 -3.4647201E-03  5.0562176E-03  5.4351579E-03 -3.3945479E-03  5.0307541E-03 -9.9659796E-07 -7.0172176E-05  2.5463497E-05 -8.6827330E-06 -5.6154932E-06  2.1567999E-06
       9.000  5.4381574E-03 -3.4626509E-03  5.0561715E-03  5.4371560E-03 -3.3935133E-03  5.0307310E-03  1.0014656E-06 -6.9137555E-05  2.5440421E-05 -8.5825865E-06 -1.2529249E-05  4.7008420E-06
       9.100  5.4369133E-03 -3.4594157E-03  5.0576127E-03  5.4365339E-03 -3.3918957E-03  5.0314517E-03  3.7943024E-07 -6.7519964E-05  2.6161045E-05 -8.5446435E-06 -1.9281245E-05  7.3169465E-06
       9.200  5.4347580E-03 -3.4581942E-03  5.0576865E-03  5.4354562E-03 -3.3912850E-03  5.0314886E-03 -6.9824136E-07 -6.6909216E-05  2.6197960E-05 -8.6144676E-06 -2.5972167E-05  9.9367425E-06
       9.300  5.4344286E-03 -3.4564431E-03  5.0563295E-03  5.4352915E-03 -3.3904094E-03  5.0308101E-03 -8.6295176E-07 -6.6033685E-05  2.5519444E-05 -8.7007628E-06 -3.2575535E-05  1.2488687E-05
       9.400  5.4343973E-03 -3.4550517E-03  5.0565233E-03  5.4352759E-03 -3.3897137E-03  5.0309069E-03 -8.7861416E-07 -6.5337964E-05  2.5616328E-05 -8.7886242E-06 -3.9109332E-05  1.5050320E-05
       9.500  5.4340912E-03 -3.4540839E-03  5.0559206E-03  5.4351229E-03 -3.3892298E-03  5.0306056E-03 -1.0316354E-06 -6.4854073E-05  2.5314972E-05 -8.8917877E-06 -4.5594739E-05  1.7581817E-05
       9.600  5.4347198E-03 -3.4517597E-03  5.0559170E-03  5.4354371E-03 -3.3880677E-03  5.0306038E-03 -7.1733983E-07 -6.3691982E-05  2.5313196E-05 -8.9635217E-06 -5.1963937E-05  2.0113137E-05
       9.700  5.4352010E-03 -3.4503041E-03  5.0565762E-03  5.4356777E-03 -3.3873400E-03  5.0309334E-03 -4.7674323E-07 -6.2964191E-05  2.5642781E-05 -9.0111960E-06 -5.8260356E-05  2.2677415E-05
       9.800  5.4344526E-03 -3.4500358E-03  5.0568195E-03  5.4353035E-03 -3.3872058E-03  5.0310551E-03 -8.5094233E-07 -6.2830000E-05  2.5764465E-05 -9.0962903E-06 -6.4543356E-05  2.5253861E-05
       9.900  5.4331748E-03 -3.4505725E-03  5.0558223E-03  5.4346647E-03 -3.3874741E-03  5.0305565E-03 -1.4898197E-06 -6.3098359E-05  2.5265859E-05 -9.2452722E-06 -7.0853192E-05  2.7780447E-05
      10.000  5.4310493E-03 -3.4519779E-03  5.0558050E-03  5.4336019E-03 -3.3881768E-03  5.0305478E-03 -2.5525763E-06 -6.3801068E-05  2.5257193E-05 -9.5005299E-06 -7.7233299E-05  3.0306166E-05
      10.100  5.4322138E-03 -3.4518999E-03  5.0562600E-03  5.4341841E-03 -3.3881378E-03  5.0307753E-03 -1.9703597E-06 -6.3762077E-05  2.5484688E-05 -9.6975658E-06 -8.3609507E-05  3.2854635E-05
      10.200  5.4318941E-03 -3.4511011E-03  5.0564894E-03  5.4340243E-03 -3.3877384E-03  5.0308900E-03 -2.1302091E-06 -6.3362686E-05  2.5599402E-05 -9.9105868E-06 -8.9945775E-05  3.5414575E-05
      10.300  5.4348006E-03 -3.4488823E-03  5.0571912E-03  5.4354775E-03 -3.3866291E-03  5.0312409E-03 -6.7694412E-07 -6.2253295E-05  2.5950296E-05 -9.9782812E-06 -9.6171105E-05  3.8009605E-05
      10.400  5.4380055E-03 -3.4486132E-03  5.0581750E-03  5.4370800E-03 -3.3864945E-03  5.0317328E-03  9.2548848E-07 -6.2118704E-05  2.6442200E-05 -9.8857323E-06 -1.0238298E-04  4.0653825E-05
      10.500  5.4378164E-03 -3.4485136E-03  5.0598849E-03  5.4369854E-03 -3.3864447E-03  5.0325878E-03  8.3094508E-07 -6.2068913E-05  2.7297155E-05 -9.8026378E-06 -1.0858987E-04  4.3383540E-05
      10.600  5.4379254E-03 -3.4466757E-03  5.0609887E-03  5.4370400E-03 -3.3855257E-03  5.0331396E-03  8.8548068E-07 -6.1149952E-05  2.7849029E-05 -9.7140897E-06 -1.1470486E-04  4.6168443E-05
      10.700  5.4385873E-03 -3.4455797E-03  5.0621207E-03  5.4373709E-03 -3.3849777E-03  5.0337056E-03  1.2163833E-06 -6.0601961E-05  2.8415023E-05 -9.5924514E-06 -1.2076506E-04  4.9009946E-05
      10.800  5.4405656E-03 -3.4457975E-03  5.0623928E-03  5.4383600E-03 -3.3850866E-03  5.0338417E-03  2.2055429E-06 -6.0710870E-05  2.8551097E-05 -9.3718971E-06 -1.2683614E-04  5.1865055E-05
      10.900  5.4390866E-03 -3.4467573E-03  5.0622492E-03  5.4376205E-03 -3.3855665E-03  5.0337699E-03  1.4660455E-06 -6.1190779E-05  2.8479301E-05 -9.2252926E-06 -1.3295522E-04  5.4712985E-05
      11.000  5.4431890E-03 -3.4459790E-03  5.0632123E-03  5.4396717E-03 -3.3851774E-03  5.0342514E-03  3.5172491E-06 -6.0801628E-05  2.8960826E-05 -8.8735677E-06 -1.3903539E-04  5.7609068E-05
      11.100  5.4458710E-03 -3.4437166E-03  5.0644573E-03  5.4410127E-03 -3.3840462E-03  5.0348740E-03  4.8582417E-06 -5.9670427E-05  2.9583340E-05 -8.3877435E-06 -1.4500243E-04  6.0567402E-05
      11.200  5.4452863E-03 -3.4416878E-03  5.0657940E-03  5.4407204E-03 -3.3830318E-03  5.0355423E-03  4.5659193E-06 -5.8656036E-05  3.0251714E-05 -7.9311516E-06 -1.5086803E-04  6.3592573E-05
      11.300  5.4460183E-03 -3.4401461E-03  5.0658268E-03  5.4410864E-03 -3.3822609E-03  5.0355587E-03  4.9319219E-06 -5.7885155E-05  3.0268088E-05 -7.4379594E-06 -1.5665655E-04  6.6619382E-05
      11.400  5.4468577E-03 -3.4369935E-03  5.0641749E-03  5.4415061E-03 -3.3806846E-03  5.0347328E-03  5.3516145E-06 -5.6308874E-05  2.9442153E-05 -6.9027979E-06 -1.6228743E-04  6.9563598E-05
      11.500  5.4448759E-03 -3.4375711E-03  5.0620438E-03  5.4405152E-03 -3.3809734E-03  5.0336672E-03  4.3607271E-06 -5.6597673E-05  2.8376597E-05 -6.4667252E-06 -1.6794720E-04  7.2401257E-05
