        Time          VdatE          VdatN          VdatZ         BlerrE         BlerrN         BlerrZ      VelocityE      VelocityN      VelocityZ  DisplacementE  DisplacementN  DisplacementZ
       0.000  8.6907310E-03  1.0205760E-02  5.0175169E-03  8.3183430E-03  1.0273988E-02  4.9182840E-03  3.7238799E-04 -6.8227988E-05  9.9232835E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00
       0.100  8.6558973E-03  1.0194817E-02  5.0147130E-03  8.3009262E-03  1.0268517E-02  4.9168821E-03  3.5497115E-04 -7.3699507E-05  9.7830876E-05  3.5497115E-05 -7.3699507E-06  9.7830876E-06
       0.200  8.6364791E-03  1.0192200E-02  5.0098483E-03  8.2912171E-03  1.0267208E-02  4.9144498E-03  3.4526204E-04 -7.5008220E-05  9.5398550E-05  7.0023319E-05 -1.4870773E-05  1.9322943E-05
       0.300  8.6265111E-03  1.0215980E-02  5.0067404E-03  8.2862331E-03  1.0279098E-02  4.9128958E-03  3.4027803E-04 -6.3117960E-05  9.3844586E-05  1.0405112E-04 -2.1182569E-05  2.8707401E-05
       0.400  8.6091819E-03  1.0201676E-02  5.0043156E-03  8.2775684E-03  1.0271946E-02  4.9116834E-03  3.3161341E-04 -7.0270219E-05  9.2632187E-05  1.3721246E-04 -2.8209591E-05  3.7970620E-05
       0.500  8.5671371E-03  1.0212388E-02  4.9992338E-03  8.2565461E-03  1.0277302E-02  4.9091425E-03  3.1059103E-04 -6.4914039E-05  9.0091278E-05  1.6827157E-04 -3.4700994E-05  4.6979748E-05
       0.600  8.5859411E-03  1.0219478E-02  4.9922106E-03  8.2659481E-03  1.0280847E-02  4.9056309E-03  3.1999306E-04 -6.1369008E-05  8.6579706E-05  2.0027087E-04 -4.0837895E-05  5.5637718E-05
       0.700  8.5625559E-03  1.0209557E-02  4.9815162E-03  8.2542555E-03  1.0275886E-02  4.9002837E-03  3.0830042E-04 -6.6329668E-05  8.1232487E-05  2.3110091E-04 -4.7470862E-05  6.3760967E-05
       0.800  8.5443426E-03  1.0216427E-02  4.9851639E-03  8.2451488E-03  1.0279322E-02  4.9021076E-03  2.9919378E-04 -6.2894519E-05  8.3056358E-05  2.6102029E-04 -5.3760314E-05  7.2066603E-05
       0.900  8.5295539E-03  1.0238528E-02  4.9845441E-03  8.2377545E-03  1.0290372E-02  4.9017977E-03  2.9179943E-04 -5.1844308E-05  8.2746469E-05  2.9020023E-04 -5.8944745E-05  8.0341250E-05
       1.000  8.5253600E-03  1.0235332E-02  4.9756008E-03  8.2356575E-03  1.0288774E-02  4.8973260E-03  2.8970247E-04 -5.3442288E-05  7.8274798E-05  3.1917048E-04 -6.4288974E-05  8.8168730E-05
       1.100  8.5212164E-03  1.0249767E-02  4.9651935E-03  8.2335857E-03  1.0295992E-02  4.8921224E-03  2.8763066E-04 -4.6224517E-05  7.3071164E-05  3.4793355E-04 -6.8911425E-05  9.5475846E-05
       1.200  8.5046499E-03  1.0240107E-02  4.9592270E-03  8.2253025E-03  1.0291162E-02  4.8891391E-03  2.7934745E-04 -5.1054577E-05  7.0087902E-05  3.7586829E-04 -7.4016883E-05  1.0248464E-04
       1.300  8.4900017E-03  1.0233249E-02  4.9622345E-03  8.2179784E-03  1.0287733E-02  4.8906429E-03  2.7202333E-04 -5.4483476E-05  7.1591648E-05  4.0307063E-04 -7.9465231E-05  1.0964380E-04
       1.400  8.4716073E-03  1.0239160E-02  4.9513713E-03  8.2087812E-03  1.0290688E-02  4.8852113E-03  2.6282615E-04 -5.1528039E-05  6.6160048E-05  4.2935324E-04 -8.4618035E-05  1.1625981E-04
       1.500  8.4623014E-03  1.0251655E-02  4.9436964E-03  8.2041282E-03  1.0296936E-02  4.8813738E-03  2.5817318E-04 -4.5280339E-05  6.2322579E-05  4.5517056E-04 -8.9146068E-05  1.2249206E-04
       1.600  8.4545522E-03  1.0264131E-02  4.9307994E-03  8.2002536E-03  1.0303174E-02  4.8749253E-03  2.5429859E-04 -3.9042548E-05  5.5874120E-05  4.8060042E-04 -9.3050323E-05  1.2807948E-04
       1.700  8.4323916E-03  1.0252031E-02  4.9361813E-03  8.1891733E-03  1.0297124E-02  4.8776163E-03  2.4321830E-04 -4.5092628E-05  5.8565056E-05  5.0492225E-04 -9.7559586E-05  1.3393598E-04
       1.800  8.4171504E-03  1.0246155E-02  4.9418886E-03  8.1815527E-03  1.0294186E-02  4.8804699E-03  2.3559768E-04 -4.8030604E-05  6.1418682E-05  5.2848202E-04 -1.0236265E-04  1.4007785E-04
       1.900  8.4065992E-03  1.0252747E-02  4.9328901E-03  8.1762771E-03  1.0297482E-02  4.8759706E-03  2.3032211E-04 -4.4734363E-05  5.6919433E-05  5.5151423E-04 -1.0683608E-04  1.4576979E-04
       2.000  8.3982071E-03  1.0245511E-02  4.9199220E-03  8.1720811E-03  1.0293864E-02  4.8694866E-03  2.2612605E-04 -4.8352573E-05  5.0435393E-05  5.7412683E-04 -1.1167134E-04  1.5081333E-04
       2.100  8.3840805E-03  1.0276080E-02  4.9181353E-03  8.1650178E-03  1.0309148E-02  4.8685932E-03  2.1906274E-04 -3.3068111E-05  4.9542024E-05  5.9603311E-04 -1.1497815E-04  1.5576753E-04
       2.200  8.3769337E-03  1.0274988E-02  4.9266347E-03  8.1614444E-03  1.0308602E-02  4.8728430E-03  2.1548934E-04 -3.3613983E-05  5.3791764E-05  6.1758204E-04 -1.1833955E-04  1.6114671E-04
       2.300  8.3614011E-03  1.0269794E-02  4.9141057E-03  8.1536781E-03  1.0306005E-02  4.8665784E-03  2.0772304E-04 -3.6211219E-05  4.7527240E-05  6.3835434E-04 -1.2196067E-04  1.6589943E-04
       2.400  8.3442314E-03  1.0278269E-02  4.9155610E-03  8.1450932E-03  1.0310242E-02  4.8673061E-03  1.9913817E-04 -3.1973701E-05  4.8254917E-05  6.5826816E-04 -1.2515804E-04  1.7072493E-04
       2.500  8.3257863E-03  1.0261147E-02  4.9140610E-03  8.1358706E-03  1.0301681E-02  4.8665561E-03  1.8991561E-04 -4.0534763E-05  4.7504918E-05  6.7725972E-04 -1.2921152E-04  1.7547542E-04
       2.600  8.3152245E-03  1.0284832E-02  4.9103808E-03  8.1305898E-03  1.0313524E-02  4.8647160E-03  1.8463472E-04 -2.8691902E-05  4.5664819E-05  6.9572319E-04 -1.3208071E-04  1.8004190E-04
       2.700  8.3038694E-03  1.0295650E-02  4.9012999E-03  8.1249122E-03  1.0318933E-02  4.8601756E-03  1.7895718E-04 -2.3283282E-05  4.1124360E-05  7.1361891E-04 -1.3440904E-04  1.8415434E-04
       2.800  8.3045555E-03  1.0293178E-02  4.8989862E-03  8.1252553E-03  1.0317697E-02  4.8590187E-03  1.7930026E-04 -2.4519064E-05  3.9967521E-05  7.3154894E-04 -1.3686094E-04  1.8815109E-04
       2.900  8.2879380E-03  1.0289546E-02  4.8992643E-03  8.1169465E-03  1.0315881E-02  4.8591577E-03  1.7099148E-04 -2.6335084E-05  4.0106542E-05  7.4864809E-04 -1.3949445E-04  1.9216174E-04
       3.000  8.2631155E-03  1.0291658E-02  4.8998080E-03  8.1045353E-03  1.0316937E-02  4.8594296E-03  1.5858024E-04 -2.5279103E-05  4.0378392E-05  7.6450611E-04 -1.4202236E-04  1.9619958E-04
       3.100  8.2667840E-03  1.0298433E-02  4.8917895E-03  8.1063695E-03  1.0320325E-02  4.8554203E-03  1.6041449E-04 -2.1891483E-05  3.6369137E-05  7.8054756E-04 -1.4421151E-04  1.9983650E-04
       3.200  8.2579694E-03  1.0297143E-02  4.8884505E-03  8.1019622E-03  1.0319680E-02  4.8537509E-03  1.5600716E-04 -2.2536402E-05  3.4699655E-05  7.9614827E-04 -1.4646515E-04  2.0330646E-04
       3.300  8.2346229E-03  1.0304479E-02  4.8891346E-03  8.0902890E-03  1.0323348E-02  4.8540929E-03  1.4433396E-04 -1.8868391E-05  3.5041716E-05  8.1058167E-04 -1.4835199E-04  2.0681063E-04
       3.400  8.2365140E-03  1.0313357E-02  4.8842390E-03  8.0912345E-03  1.0327786E-02  4.8516451E-03  1.4527949E-04 -1.4429821E-05  3.2593897E-05  8.2510962E-04 -1.4979497E-04  2.1007002E-04
       3.500  8.2092911E-03  1.0300900E-02  4.8762687E-03  8.0776231E-03  1.0321558E-02  4.8476600E-03  1.3166802E-04 -2.0658090E-05  2.8608768E-05  8.3827642E-04 -1.5186078E-04  2.1293090E-04
       3.600  8.1988094E-03  1.0308537E-02  4.8748273E-03  8.0723822E-03  1.0325377E-02  4.8469392E-03  1.2642718E-04 -1.6839610E-05  2.7888039E-05  8.5091914E-04 -1.5354474E-04  2.1571970E-04
       3.700  8.1965725E-03  1.0316875E-02  4.8753214E-03  8.0712638E-03  1.0329545E-02  4.8471863E-03  1.2530872E-04 -1.2670779E-05  2.8135120E-05  8.6345001E-04 -1.5481182E-04  2.1853321E-04
       3.800  8.1673310E-03  1.0301176E-02  4.8646287E-03  8.0566430E-03  1.0321696E-02  4.8418399E-03  1.1068798E-04 -2.0519852E-05  2.2788730E-05  8.7451881E-04 -1.5686380E-04  2.2081209E-04
       3.900  8.1474190E-03  1.0305332E-02  4.8698290E-03  8.0466870E-03  1.0323774E-02  4.8444401E-03  1.0073199E-04 -1.8442172E-05  2.5388894E-05  8.8459201E-04 -1.5870802E-04  2.2335098E-04
       4.000  8.1489482E-03  1.0309407E-02  4.8732669E-03  8.0474516E-03  1.0325812E-02  4.8461591E-03  1.0149660E-04 -1.6404571E-05  2.7107865E-05  8.9474167E-04 -1.6034848E-04  2.2606176E-04
       4.100  8.1458274E-03  1.0316465E-02  4.8549012E-03  8.0458912E-03  1.0329340E-02  4.8369762E-03  9.9936170E-05 -1.2875821E-05  1.7924975E-05  9.0473528E-04 -1.6163606E-04  2.2785426E-04
       4.200  8.1328143E-03  1.0339653E-02  4.8569619E-03  8.0393847E-03  1.0340935E-02  4.8380066E-03  9.3429656E-05 -1.2813717E-06  1.8955356E-05  9.1407825E-04 -1.6176420E-04  2.2974980E-04
       4.300  8.1102109E-03  1.0319834E-02  4.8524287E-03  8.0280830E-03  1.0331025E-02  4.8357400E-03  8.2127923E-05 -1.1191201E-05  1.6688747E-05  9.2229104E-04 -1.6288332E-04  2.3141867E-04
       4.400  8.0941652E-03  1.0323410E-02  4.8538275E-03  8.0200601E-03  1.0332813E-02  4.8364393E-03  7.4105060E-05 -9.4031425E-06  1.7388127E-05  9.2970155E-04 -1.6382363E-04  2.3315748E-04
       4.500  8.0908233E-03  1.0325345E-02  4.8514955E-03  8.0183892E-03  1.0333781E-02  4.8352734E-03  7.2434137E-05 -8.4354999E-06  1.6222148E-05  9.3694496E-04 -1.6466718E-04  2.3477970E-04
       4.600  8.0798792E-03  1.0330023E-02  4.8503239E-03  8.0129171E-03  1.0336119E-02  4.8346876E-03  6.6962068E-05 -6.0967693E-06  1.5636359E-05  9.4364117E-04 -1.6527686E-04  2.3634334E-04
       4.700  8.0615736E-03  1.0324653E-02  4.8421410E-03  8.0037643E-03  1.0333435E-02  4.8305961E-03  5.7809279E-05 -8.7813738E-06  1.1544886E-05  9.4942210E-04 -1.6615500E-04  2.3749782E-04
       4.800  8.0582014E-03  1.0330192E-02  4.8379812E-03  8.0020782E-03  1.0336204E-02  4.8285162E-03  5.6123176E-05 -6.0122232E-06  9.4649812E-06  9.5503441E-04 -1.6675622E-04  2.3844432E-04
       4.900  8.0533729E-03  1.0337511E-02  4.8324168E-03  7.9996640E-03  1.0339864E-02  4.8257340E-03  5.3708952E-05 -2.3524326E-06  6.6828131E-06  9.6040531E-04 -1.6699146E-04  2.3911260E-04
       5.000  8.0276861E-03  1.0327099E-02  4.8380932E-03  7.9868206E-03  1.0334658E-02  4.8285722E-03  4.0865539E-05 -7.5584460E-06  9.5210010E-06  9.6449186E-04 -1.6774731E-04  2.4006470E-04
       5.100  8.0314540E-03  1.0332218E-02  4.8364005E-03  7.9887045E-03  1.0337217E-02  4.8277258E-03  4.2749496E-05 -4.9990354E-06  8.6746410E-06  9.6876681E-04 -1.6824721E-04  2.4093217E-04
