        Time          VdatE          VdatN          VdatZ         BlerrE         BlerrN         BlerrZ      VelocityE      VelocityN      VelocityZ  DisplacementE  DisplacementN  DisplacementZ
       1.700 -1.8376043E-02 -3.9875810E-02 -1.9687026E-04 -1.8375896E-02 -3.9879898E-02 -2.1313497E-04 -1.4676052E-07  4.0873773E-06  1.6264713E-05  1.7381584E-04 -1.1620748E-04 -1.4674494E-05
       1.800 -1.8276524E-02 -3.9940921E-02 -2.0663342E-04 -1.8326137E-02 -3.9912453E-02 -2.1801655E-04  4.9612345E-05 -2.8467769E-05  1.1383130E-05  1.7877707E-04 -1.1905426E-04 -1.3536181E-05
       1.900 -1.8241621E-02 -4.0011253E-02 -3.0758392E-04 -1.8308685E-02 -3.9947619E-02 -2.6849180E-04  6.7064100E-05 -6.3633726E-05 -3.9092119E-05  1.8548348E-04 -1.2541763E-04 -1.7445393E-05
       2.000 -1.8401745E-02 -3.9908423E-02 -2.7490356E-04 -1.8388747E-02 -3.9896204E-02 -2.5215162E-04 -1.2997745E-05 -1.2219042E-05 -2.2751942E-05  1.8418371E-04 -1.2663954E-04 -1.9720587E-05
       2.100 -1.8350366E-02 -4.0017026E-02 -1.2752616E-04 -1.8363058E-02 -3.9950505E-02 -1.7846292E-04  1.2691610E-05 -6.6520226E-05  5.0936760E-05  1.8545287E-04 -1.3329156E-04 -1.4626911E-05
       2.200 -1.8212383E-02 -3.9957141E-02 -2.5449286E-04 -1.8294066E-02 -3.9920563E-02 -2.4194627E-04  8.1683265E-05 -3.6578002E-05 -1.2546589E-05  1.9362120E-04 -1.3694936E-04 -1.5881570E-05
       2.300 -1.8250954E-02 -3.9815318E-02 -2.7298520E-04 -1.8313352E-02 -3.9849652E-02 -2.5119244E-04  6.2397470E-05  3.4333331E-05 -2.1792758E-05  1.9986094E-04 -1.3351603E-04 -1.8060846E-05
       2.400 -1.8291623E-02 -3.9930427E-02 -2.2335549E-04 -1.8333686E-02 -3.9907206E-02 -2.2637759E-04  4.2062955E-05 -2.3220884E-05  3.0220934E-06  2.0406724E-04 -1.3583812E-04 -1.7758636E-05
       2.500 -1.8250175E-02 -3.9931380E-02 -2.2708503E-04 -1.8312962E-02 -3.9907683E-02 -2.2824236E-04  6.2787210E-05 -2.3697601E-05  1.1573246E-06  2.1034596E-04 -1.3820788E-04 -1.7642904E-05
       2.600 -1.8319489E-02 -3.9879109E-02 -2.3563713E-04 -1.8347619E-02 -3.9881547E-02 -2.3251840E-04  2.8130055E-05  2.4380629E-06 -3.1187241E-06  2.1315896E-04 -1.3796407E-04 -1.7954776E-05
       2.700 -1.8398334E-02 -3.9991461E-02 -1.9865147E-04 -1.8387042E-02 -3.9937723E-02 -2.1402557E-04 -1.1292390E-05 -5.3737784E-05  1.5374107E-05  2.1202973E-04 -1.4333785E-04 -1.6417365E-05
       2.800 -1.8379400E-02 -3.9904326E-02 -1.9683590E-04 -1.8377575E-02 -3.9894156E-02 -2.1311779E-04 -1.8254152E-06 -1.0170380E-05  1.6281888E-05  2.1184718E-04 -1.4435489E-04 -1.4789177E-05
       2.900 -1.8324500E-02 -3.9864916E-02 -2.4510598E-04 -1.8350125E-02 -3.9874451E-02 -2.3725283E-04  2.5624659E-05  9.5344733E-06 -7.8531503E-06  2.1440965E-04 -1.4340144E-04 -1.5574492E-05
       3.000 -1.8336037E-02 -3.9927944E-02 -2.5321612E-04 -1.8355893E-02 -3.9905965E-02 -2.4130790E-04  1.9856014E-05 -2.1979603E-05 -1.1908219E-05  2.1639525E-04 -1.4559940E-04 -1.6765314E-05
       3.100 -1.8289397E-02 -3.9893792E-02 -2.5642342E-04 -1.8332573E-02 -3.9888889E-02 -2.4291155E-04  4.3175979E-05 -4.9035198E-06 -1.3511868E-05  2.2071285E-04 -1.4608975E-04 -1.8116500E-05
       3.200 -1.8335334E-02 -3.9878797E-02 -1.8023893E-04 -1.8355542E-02 -3.9881391E-02 -2.0481931E-04  2.0207634E-05  2.5939726E-06  2.4580373E-05  2.2273361E-04 -1.4583035E-04 -1.5658463E-05
       3.300 -1.8342500E-02 -3.9845085E-02 -2.6762573E-04 -1.8359125E-02 -3.9864535E-02 -2.4851271E-04  1.6624409E-05  1.9450134E-05 -1.9113025E-05  2.2439605E-04 -1.4388534E-04 -1.7569766E-05
       3.400 -1.8332825E-02 -3.9978149E-02 -2.4602263E-04 -1.8354287E-02 -3.9931067E-02 -2.3771115E-04  2.1462284E-05 -4.7081942E-05 -8.3114741E-06  2.2654228E-04 -1.4859354E-04 -1.8400913E-05
       3.500 -1.8387670E-02 -3.9860570E-02 -2.6622893E-04 -1.8381710E-02 -3.9872278E-02 -2.4781430E-04 -5.9603609E-06  1.1707411E-05 -1.8414623E-05  2.2594625E-04 -1.4742279E-04 -2.0242375E-05
       3.600 -1.8355161E-02 -3.9884096E-02 -1.8300978E-04 -1.8365455E-02 -3.9884041E-02 -2.0620473E-04  1.0294331E-05 -5.5555518E-08  2.3194948E-05  2.2697568E-04 -1.4742835E-04 -1.7922880E-05
       3.700 -1.8439590E-02 -3.9832934E-02 -1.9967548E-04 -1.8407670E-02 -3.9858459E-02 -2.1453758E-04 -3.1920414E-05  2.5525798E-05  1.4862100E-05  2.2378364E-04 -1.4487577E-04 -1.6436670E-05
       3.800 -1.8414406E-02 -3.9884394E-02 -2.1424334E-04 -1.8395078E-02 -3.9884190E-02 -2.2182151E-04 -1.9328599E-05 -2.0439860E-07  7.5781710E-06  2.2185078E-04 -1.4489621E-04 -1.5678853E-05
       3.900 -1.8373737E-02 -3.9832406E-02 -2.0814996E-04 -1.8374743E-02 -3.9858196E-02 -2.1877482E-04  1.0058962E-06  2.5789395E-05  1.0624862E-05  2.2195137E-04 -1.4231727E-04 -1.4616367E-05
       4.000 -1.8373321E-02 -3.9845263E-02 -2.3830169E-04 -1.8374535E-02 -3.9864624E-02 -2.3385069E-04  1.2139492E-06  1.9361238E-05 -4.4510065E-06  2.2207276E-04 -1.4038115E-04 -1.5061468E-05
       4.100 -1.8414513E-02 -3.9897102E-02 -2.4671673E-04 -1.8395131E-02 -3.9890543E-02 -2.3805821E-04 -1.9381946E-05 -6.5583082E-06 -8.6585253E-06  2.2013457E-04 -1.4103698E-04 -1.5927320E-05
       4.200 -1.8473605E-02 -3.9882950E-02 -2.6000153E-04 -1.8424677E-02 -3.9883468E-02 -2.4470060E-04 -4.8928091E-05  5.1759723E-07 -1.5300924E-05  2.1524176E-04 -1.4098522E-04 -1.7457413E-05
       4.300 -1.8337703E-02 -3.9900347E-02 -2.2629963E-04 -1.8356726E-02 -3.9892166E-02 -2.2784965E-04  1.9023064E-05 -8.1807993E-06  1.5500272E-06  2.1714407E-04 -1.4180330E-04 -1.7302410E-05
       4.400 -1.8400662E-02 -3.9867791E-02 -1.8530909E-04 -1.8388206E-02 -3.9875888E-02 -2.0735439E-04 -1.2456471E-05  8.0971742E-06  2.2045295E-05  2.1589842E-04 -1.4099358E-04 -1.5097880E-05
       4.500 -1.8435838E-02 -3.9816938E-02 -2.0501868E-04 -1.8405794E-02 -3.9850462E-02 -2.1720918E-04 -3.0044356E-05  3.3523628E-05  1.2190503E-05  2.1289398E-04 -1.3764122E-04 -1.3878830E-05
       4.600 -1.8450806E-02 -3.9891713E-02 -2.2959793E-04 -1.8413277E-02 -3.9887849E-02 -2.2949881E-04 -3.7528201E-05 -3.8641589E-06 -9.9125986E-08  2.0914116E-04 -1.3802763E-04 -1.3888743E-05
       4.700 -1.8403014E-02 -3.9833024E-02 -2.0831285E-04 -1.8389382E-02 -3.9858504E-02 -2.1885627E-04 -1.3632646E-05  2.5480695E-05  1.0543415E-05  2.0777790E-04 -1.3547956E-04 -1.2834401E-05
       4.800 -1.8446303E-02 -3.9794661E-02 -2.2687331E-04 -1.8411026E-02 -3.9839323E-02 -2.2813650E-04 -3.5277039E-05  4.4662108E-05  1.2631845E-06  2.0425019E-04 -1.3101335E-04 -1.2708083E-05
       4.900 -1.8404997E-02 -3.9849382E-02 -2.3725701E-04 -1.8390373E-02 -3.9866684E-02 -2.3332834E-04 -1.4623679E-05  1.7301451E-05 -3.9286642E-06  2.0278783E-04 -1.2928321E-04 -1.3100949E-05
       5.000 -1.8400295E-02 -3.9820624E-02 -2.4521582E-04 -1.8388022E-02 -3.9852304E-02 -2.3730775E-04 -1.2272794E-05  3.1680705E-05 -7.9080700E-06  2.0156055E-04 -1.2611514E-04 -1.3891756E-05
       5.100 -1.8384643E-02 -3.9836554E-02 -2.1726986E-04 -1.8380196E-02 -3.9860269E-02 -2.2333477E-04 -4.4471494E-06  2.3715757E-05  6.0649113E-06  2.0111583E-04 -1.2374356E-04 -1.3285265E-05
       5.200 -1.8512443E-02 -3.9859296E-02 -1.7960454E-04 -1.8444096E-02 -3.9871641E-02 -2.0450211E-04 -6.8346794E-05  1.2344461E-05  2.4897573E-05  1.9428115E-04 -1.2250912E-04 -1.0795508E-05
       5.300 -1.8537504E-02 -3.9860843E-02 -2.1863095E-04 -1.8456626E-02 -3.9872414E-02 -2.2401532E-04 -8.0877279E-05  1.1571122E-05  5.3843638E-06  1.8619342E-04 -1.2135200E-04 -1.0257071E-05
       5.400 -1.8458330E-02 -3.9813185E-02 -2.4517901E-04 -1.8417040E-02 -3.9848585E-02 -2.3728935E-04 -4.1290534E-05  3.5400076E-05 -7.8896649E-06  1.8206437E-04 -1.1781200E-04 -1.1046038E-05
       5.500 -1.8406877E-02 -3.9788332E-02 -2.3441933E-04 -1.8391313E-02 -3.9836158E-02 -2.3190951E-04 -1.5563909E-05  4.7826769E-05 -2.5098257E-06  1.8050798E-04 -1.1302932E-04 -1.1297021E-05
       5.600 -1.8430746E-02 -3.9847819E-02 -2.2736029E-04 -1.8403247E-02 -3.9865902E-02 -2.2837998E-04 -2.7498224E-05  1.8083295E-05  1.0196956E-06  1.7775816E-04 -1.1122099E-04 -1.1195051E-05
       5.700 -1.8474386E-02 -3.9838275E-02 -2.1923219E-04 -1.8425067E-02 -3.9861130E-02 -2.2431593E-04 -4.9318299E-05  2.2855148E-05  5.0837468E-06  1.7282633E-04 -1.0893547E-04 -1.0686676E-05
       5.800 -1.8479395E-02 -3.9806974E-02 -2.3168496E-04 -1.8427572E-02 -3.9845480E-02 -2.3054232E-04 -5.1823064E-05  3.8505602E-05 -1.1426419E-06  1.6764402E-04 -1.0508491E-04 -1.0800940E-05
       5.900 -1.8478084E-02 -3.9799647E-02 -2.1534018E-04 -1.8426917E-02 -3.9841816E-02 -2.2236993E-04 -5.1167519E-05  4.2169125E-05  7.0297494E-06  1.6252727E-04 -1.0086800E-04 -1.0097966E-05
       6.000 -1.8474287E-02 -3.9821344E-02 -2.3388436E-04 -1.8425018E-02 -3.9852664E-02 -2.3164202E-04 -4.9269134E-05  3.1320818E-05 -2.2423394E-06  1.5760036E-04 -9.7735920E-05 -1.0322199E-05
       6.100 -1.8464731E-02 -3.9791825E-02 -2.0235534E-04 -1.8420240E-02 -3.9837905E-02 -2.1587751E-04 -4.4491059E-05  4.6080232E-05  1.3522172E-05  1.5315125E-04 -9.3127897E-05 -8.9699823E-06
       6.200 -1.8434593E-02 -3.9824669E-02 -2.1338453E-04 -1.8405171E-02 -3.9854327E-02 -2.2139211E-04 -2.9422044E-05  2.9657995E-05  8.0075731E-06  1.5020905E-04 -9.0162097E-05 -8.1692250E-06
       6.300 -1.8511246E-02 -3.9818362E-02 -2.3886877E-04 -1.8443498E-02 -3.9851174E-02 -2.3413422E-04 -6.7748429E-05  3.2811639E-05 -4.7345439E-06  1.4343420E-04 -8.6880933E-05 -8.6426794E-06
       6.400 -1.8521774E-02 -3.9802549E-02 -2.1544867E-04 -1.8448761E-02 -3.9843267E-02 -2.2242417E-04 -7.3012214E-05  4.0718265E-05  6.9755063E-06  1.3613298E-04 -8.2809107E-05 -7.9451287E-06
       6.500 -1.8467999E-02 -3.9800749E-02 -2.4403175E-04 -1.8421874E-02 -3.9842367E-02 -2.3671571E-04 -4.6124839E-05  4.1617940E-05 -7.3160324E-06  1.3152050E-04 -7.8647313E-05 -8.6767320E-06
       6.600 -1.8497916E-02 -3.9803659E-02 -2.0655033E-04 -1.8436833E-02 -3.9843822E-02 -2.1797501E-04 -6.1083484E-05  4.0163174E-05  1.1424675E-05  1.2541215E-04 -7.4630995E-05 -7.5342645E-06
       6.700 -1.8522215E-02 -3.9781772E-02 -2.1574125E-04 -1.8448982E-02 -3.9832879E-02 -2.2257046E-04 -7.3232699E-05  5.1106557E-05  6.8292161E-06  1.1808888E-04 -6.9520340E-05 -6.8513429E-06
       6.800 -1.8491002E-02 -3.9822763E-02 -2.2601379E-04 -1.8433375E-02 -3.9853374E-02 -2.2770673E-04 -5.7626314E-05  3.0611111E-05  1.6929474E-06  1.1232625E-04 -6.6459229E-05 -6.6820482E-06
       6.900 -1.8491438E-02 -3.9790047E-02 -2.1974010E-04 -1.8433593E-02 -3.9837016E-02 -2.2456989E-04 -5.7844259E-05  4.6969129E-05  4.8297886E-06  1.0654182E-04 -6.1762316E-05 -6.1990693E-06
       7.000 -1.8515666E-02 -3.9786214E-02 -2.2333921E-04 -1.8445708E-02 -3.9835100E-02 -2.2636944E-04 -6.9958587E-05  4.8885413E-05  3.0302359E-06  9.9545963E-05 -5.6873774E-05 -5.8960457E-06
       7.100 -1.8512767E-02 -3.9785454E-02 -2.3264929E-04 -1.8444258E-02 -3.9834719E-02 -2.3102448E-04 -6.8508792E-05  4.9265746E-05 -1.6248029E-06  9.2695084E-05 -5.1947200E-05 -6.0585260E-06
       7.200 -1.8486994E-02 -3.9814652E-02 -2.0577404E-04 -1.8431372E-02 -3.9849319E-02 -2.1758686E-04 -5.5622407E-05  3.4666460E-05  1.1812818E-05  8.7132843E-05 -4.8480554E-05 -4.8772442E-06
       7.300 -1.8473652E-02 -3.9786743E-02 -2.2019362E-04 -1.8424700E-02 -3.9835364E-02 -2.2479665E-04 -4.8951312E-05  4.8620853E-05  4.6030296E-06  8.2237712E-05 -4.3618468E-05 -4.4169412E-06
       7.400 -1.8527074E-02 -3.9774485E-02 -2.2152706E-04 -1.8451412E-02 -3.9829235E-02 -2.2546337E-04 -7.5662557E-05  5.4749897E-05  3.9363109E-06  7.4671456E-05 -3.8143479E-05 -4.0233101E-06
       7.500 -1.8533309E-02 -3.9802567E-02 -2.2277367E-04 -1.8454529E-02 -3.9843276E-02 -2.2608667E-04 -7.8779762E-05  4.0709170E-05  3.3130062E-06  6.6793480E-05 -3.4072562E-05 -3.6920095E-06
       7.600 -1.8513490E-02 -3.9784997E-02 -2.2023903E-04 -1.8444620E-02 -3.9834491E-02 -2.2481935E-04 -6.8870617E-05  4.9494024E-05  4.5803274E-06  5.9906419E-05 -2.9123159E-05 -3.2339767E-06
       7.700 -1.8512883E-02 -3.9785275E-02 -2.3136474E-04 -1.8444316E-02 -3.9834630E-02 -2.3038221E-04 -6.8566735E-05  4.9354827E-05 -9.8253133E-07  5.3049745E-05 -2.4187677E-05 -3.3322299E-06
       7.800 -1.8503944E-02 -3.9792881E-02 -2.1308525E-04 -1.8439847E-02 -3.9838433E-02 -2.2124247E-04 -6.4097420E-05  4.5551872E-05  8.1572149E-06  4.6640003E-05 -1.9632489E-05 -2.5165084E-06
       7.900 -1.8506500E-02 -3.9806318E-02 -2.1155221E-04 -1.8441125E-02 -3.9845152E-02 -2.2047594E-04 -6.5375605E-05  3.8833456E-05  8.9237362E-06  4.0102443E-05 -1.5749144E-05 -1.6241348E-06
       8.000 -1.8541921E-02 -3.9760731E-02 -2.1465453E-04 -1.8458835E-02 -3.9822358E-02 -2.2202710E-04 -8.3085966E-05  6.1627049E-05  7.3725774E-06  3.1793846E-05 -9.5864390E-06 -8.8687702E-07
       8.100 -1.8545257E-02 -3.9772831E-02 -2.2206536E-04 -1.8460503E-02 -3.9828408E-02 -2.2573252E-04 -8.4753910E-05  5.5577073E-05  3.6671587E-06  2.3318455E-05 -4.0287317E-06 -5.2016115E-07
       8.200 -1.8528619E-02 -3.9785151E-02 -2.1985023E-04 -1.8452184E-02 -3.9834568E-02 -2.2462495E-04 -7.6434885E-05  4.9417186E-05  4.7747270E-06  1.5674967E-05  9.1298695E-07 -4.2688452E-08
       8.300 -1.8542834E-02 -3.9786655E-02 -2.2933148E-04 -1.8459292E-02 -3.9835320E-02 -2.2936558E-04 -8.3542549E-05  4.8664870E-05  3.4098210E-08  7.3207117E-06  5.7794739E-06 -3.9278631E-08
       8.400 -1.8557884E-02 -3.9784779E-02 -2.1782404E-04 -1.8466817E-02 -3.9834382E-02 -2.2361186E-04 -9.1067454E-05  4.9602839E-05  5.7878195E-06 -1.7860337E-06  1.0739758E-05  5.3950332E-07
       8.500 -1.8554035E-02 -3.9781674E-02 -2.1581544E-04 -1.8464892E-02 -3.9832830E-02 -2.2260756E-04 -8.9142957E-05  5.1155607E-05  6.7921207E-06 -1.0700329E-05  1.5855319E-05  1.2187154E-06
       8.600 -1.8553405E-02 -3.9795154E-02 -2.0824890E-04 -1.8464577E-02 -3.9839570E-02 -2.1882429E-04 -8.8827716E-05  4.4415500E-05  1.0575392E-05 -1.9583101E-05  2.0296868E-05  2.2762546E-06
       8.700 -1.8534156E-02 -3.9807966E-02 -2.1518426E-04 -1.8454953E-02 -3.9845975E-02 -2.2229197E-04 -7.9203651E-05  3.8009708E-05  7.1077122E-06 -2.7503466E-05  2.4097839E-05  2.9870258E-06
       8.800 -1.8550765E-02 -3.9768954E-02 -2.2390273E-04 -1.8463257E-02 -3.9826470E-02 -2.2665121E-04 -8.7507806E-05  5.7515562E-05  2.7484735E-06 -3.6254247E-05  2.9849395E-05  3.2618732E-06
       8.900 -1.8529537E-02 -3.9761865E-02 -2.2622149E-04 -1.8452643E-02 -3.9822925E-02 -2.2781059E-04 -7.6894131E-05  6.1059985E-05  1.5890947E-06 -4.3943660E-05  3.5955394E-05  3.4207826E-06
       9.000 -1.8522237E-02 -3.9761636E-02 -2.2246834E-04 -1.8448993E-02 -3.9822810E-02 -2.2593401E-04 -7.3243756E-05  6.1174669E-05  3.4656690E-06 -5.1268036E-05  4.2072861E-05  3.7673495E-06
       9.100 -1.8511141E-02 -3.9801933E-02 -2.2101246E-04 -1.8443445E-02 -3.9842959E-02 -2.2520607E-04 -6.7695766E-05  4.1025942E-05  4.1936083E-06 -5.8037612E-05  4.6175455E-05  4.1867104E-06
       9.200 -1.8531693E-02 -3.9811589E-02 -2.1198823E-04 -1.8453721E-02 -3.9847787E-02 -2.2069396E-04 -7.7971931E-05  3.6197885E-05  8.7057255E-06 -6.5834805E-05  4.9795244E-05  5.0572829E-06
       9.300 -1.8547608E-02 -3.9790698E-02 -2.2620963E-04 -1.8461679E-02 -3.9837341E-02 -2.2780465E-04 -8.5929576E-05  4.6643729E-05  1.5950268E-06 -7.4427763E-05  5.4459616E-05  5.2167856E-06
       9.400 -1.8539435E-02 -3.9799250E-02 -2.2650332E-04 -1.8457592E-02 -3.9841618E-02 -2.2795150E-04 -8.1842811E-05  4.2367332E-05  1.4481800E-06 -8.2612044E-05  5.8696350E-05  5.3616036E-06
       9.500 -1.8525362E-02 -3.9782352E-02 -2.1609586E-04 -1.8450556E-02 -3.9833169E-02 -2.2274777E-04 -7.4806421E-05  5.0816406E-05  6.6519113E-06 -9.0092686E-05  6.3777990E-05  6.0267947E-06
       9.600 -1.8510066E-02 -3.9766422E-02 -2.1902102E-04 -1.8442907E-02 -3.9825204E-02 -2.2421035E-04 -6.7158312E-05  5.8781529E-05  5.1893325E-06 -9.6808518E-05  6.9656143E-05  6.5457280E-06
       9.700 -1.8526418E-02 -3.9787278E-02 -2.1779101E-04 -1.8451084E-02 -3.9835631E-02 -2.2359535E-04 -7.5334337E-05  4.8353649E-05  5.8043338E-06 -1.0434195E-04  7.4491508E-05  7.1261614E-06
       9.800 -1.8530465E-02 -3.9786610E-02 -2.2666777E-04 -1.8453107E-02 -3.9835298E-02 -2.2803372E-04 -7.7357802E-05  4.8687582E-05  1.3659571E-06 -1.1207773E-04  7.9360266E-05  7.2627571E-06
       9.900 -1.8538338E-02 -3.9808092E-02 -2.2124258E-04 -1.8457044E-02 -3.9846039E-02 -2.2532113E-04 -8.1294457E-05  3.7946376E-05  4.0785483E-06 -1.2020718E-04  8.3154904E-05  7.6706119E-06
      10.000 -1.8520720E-02 -3.9784532E-02 -2.1325190E-04 -1.8448235E-02 -3.9834258E-02 -2.2132579E-04 -7.2485351E-05  4.9726819E-05  8.0738896E-06 -1.2745571E-04  8.8127586E-05  8.4780009E-06
      10.100 -1.8508284E-02 -3.9804116E-02 -2.1971634E-04 -1.8442017E-02 -3.9844051E-02 -2.2455801E-04 -6.6267581E-05  3.9934603E-05  4.8416708E-06 -1.3408247E-04  9.2121046E-05  8.9621679E-06
      10.200 -1.8523616E-02 -3.9804094E-02 -2.2815114E-04 -1.8449683E-02 -3.9844040E-02 -2.2877541E-04 -7.3933516E-05  3.9945426E-05  6.2426909E-07 -1.4147582E-04  9.6115589E-05  9.0245948E-06
      10.300 -1.8521218E-02 -3.9799616E-02 -2.2719388E-04 -1.8448484E-02 -3.9841801E-02 -2.2829678E-04 -7.2734573E-05  4.2184330E-05  1.1029003E-06 -1.4874928E-04  1.0033402E-04  9.1348849E-06
      10.400 -1.8516662E-02 -3.9792273E-02 -2.1829382E-04 -1.8446206E-02 -3.9838129E-02 -2.2384675E-04 -7.0456438E-05  4.5856243E-05  5.5529316E-06 -1.5579492E-04  1.0491965E-04  9.6901780E-06
      10.500 -1.8496620E-02 -3.9802964E-02 -2.1426329E-04 -1.8436185E-02 -3.9843475E-02 -2.2183149E-04 -6.0435473E-05  4.0510497E-05  7.5681929E-06 -1.6183847E-04  1.0897070E-04  1.0446997E-05
      10.600 -1.8514165E-02 -3.9789981E-02 -2.2309799E-04 -1.8444957E-02 -3.9836983E-02 -2.2624884E-04 -6.9208158E-05  4.7001900E-05  3.1508441E-06 -1.6875929E-04  1.1367089E-04  1.0762082E-05
      10.700 -1.8505518E-02 -3.9808267E-02 -2.2637481E-04 -1.8440634E-02 -3.9846126E-02 -2.2788725E-04 -6.4884373E-05  3.7859183E-05  1.5124354E-06 -1.7524772E-04  1.1745680E-04  1.0913325E-05
      10.800 -1.8496489E-02 -3.9815410E-02 -2.1909049E-04 -1.8436119E-02 -3.9849697E-02 -2.2424509E-04 -6.0369708E-05  3.4287737E-05  5.1545946E-06 -1.8128469E-04  1.2088558E-04  1.1428785E-05
      10.900 -1.8481373E-02 -3.9825391E-02 -2.2158519E-04 -1.8428561E-02 -3.9854688E-02 -2.2549244E-04 -5.2811773E-05  2.9297142E-05  3.9072449E-06 -1.8656587E-04  1.2381529E-04  1.1819509E-05
      11.000 -1.8479903E-02 -3.9797296E-02 -2.1931719E-04 -1.8427826E-02 -3.9840641E-02 -2.2435844E-04 -5.2076781E-05  4.3344516E-05  5.0412431E-06 -1.9177355E-04  1.2814974E-04  1.2323634E-05
      11.100 -1.8465052E-02 -3.9813469E-02 -2.3599314E-04 -1.8420401E-02 -3.9848727E-02 -2.3269641E-04 -4.4651516E-05  3.5258249E-05 -3.2967296E-06 -1.9623870E-04  1.3167557E-04  1.1993961E-05
      11.200 -1.8464128E-02 -3.9806575E-02 -2.2003746E-04 -1.8419939E-02 -3.9845280E-02 -2.2471857E-04 -4.4189441E-05  3.8705302E-05  4.6811117E-06 -2.0065765E-04  1.3554610E-04  1.2462072E-05
