        Time          VdatE          VdatN          VdatZ         BlerrE         BlerrN         BlerrZ      VelocityE      VelocityN      VelocityZ  DisplacementE  DisplacementN  DisplacementZ
       2.400 -1.5115767E-03  4.3273361E-03  6.2960802E-03 -1.4850031E-03  4.3035498E-03  6.2978974E-03 -2.6573635E-05  2.3786278E-05 -1.8171804E-06 -6.1644137E-05  6.4698279E-05 -5.5912916E-06
       2.500 -1.4974110E-03  4.3062732E-03  6.2961840E-03 -1.4779202E-03  4.2930184E-03  6.2979493E-03 -1.9490773E-05  1.3254835E-05 -1.7652685E-06 -6.3593215E-05  6.6023763E-05 -5.7678185E-06
       2.600 -1.4945516E-03  4.3009110E-03  6.2958646E-03 -1.4764905E-03  4.2903373E-03  6.2977896E-03 -1.8061070E-05  1.0573721E-05 -1.9249767E-06 -6.5399322E-05  6.7081135E-05 -5.9603161E-06
       2.700 -1.4756910E-03  4.2928254E-03  6.3004062E-03 -1.4670602E-03  4.2862945E-03  6.3000604E-03 -8.6307479E-06  6.5309375E-06  3.4580506E-07 -6.6262397E-05  6.7734228E-05 -5.9257356E-06
       2.800 -1.4811829E-03  4.3053506E-03  6.3014384E-03 -1.4698062E-03  4.2925571E-03  6.3005765E-03 -1.1376735E-05  1.2793530E-05  8.6193686E-07 -6.7400070E-05  6.9013581E-05 -5.8395419E-06
       2.900 -1.4802596E-03  4.2910252E-03  6.2987747E-03 -1.4693445E-03  4.2853944E-03  6.2992447E-03 -1.0915058E-05  5.6308162E-06 -4.6991633E-07 -6.8491576E-05  6.9576663E-05 -5.8865336E-06
       3.000 -1.4875565E-03  4.3035286E-03  6.2916198E-03 -1.4729930E-03  4.2916461E-03  6.2956672E-03 -1.4563527E-05  1.1882533E-05 -4.0474045E-06 -6.9947929E-05  7.0764916E-05 -6.2912740E-06
       3.100 -1.4873158E-03  4.3042381E-03  6.2900734E-03 -1.4728726E-03  4.2920008E-03  6.2948940E-03 -1.4443152E-05  1.2237249E-05 -4.8205627E-06 -7.1392244E-05  7.1988641E-05 -6.7733303E-06
       3.200 -1.4748611E-03  4.2965672E-03  6.3007293E-03 -1.4666453E-03  4.2881654E-03  6.3002220E-03 -8.2157899E-06  8.4018353E-06  5.0737908E-07 -7.2213823E-05  7.2828825E-05 -6.7225924E-06
       3.300 -1.4673070E-03  4.2804222E-03  6.3005815E-03 -1.4628683E-03  4.2800929E-03  6.3001480E-03 -4.4387875E-06  3.2931162E-07  4.3346789E-07 -7.2657702E-05  7.2861756E-05 -6.6792456E-06
       3.400 -1.4620817E-03  4.2797433E-03  6.2979999E-03 -1.4602556E-03  4.2797534E-03  6.2988573E-03 -1.8261351E-06 -1.0132032E-08 -8.5732031E-07 -7.2840315E-05  7.2860743E-05 -6.7649776E-06
       3.500 -1.4477757E-03  4.2639974E-03  6.3037860E-03 -1.4531026E-03  4.2718805E-03  6.3017503E-03  5.3268873E-06 -7.8830757E-06  2.0357215E-06 -7.2307626E-05  7.2072435E-05 -6.5614055E-06
       3.600 -1.4623109E-03  4.2757353E-03  6.3021354E-03 -1.4603702E-03  4.2777494E-03  6.3009250E-03 -1.9406903E-06 -2.0141193E-06  1.2103933E-06 -7.2501695E-05  7.1871023E-05 -6.4403662E-06
       3.700 -1.4393359E-03  4.2580043E-03  6.2980041E-03 -1.4488827E-03  4.2688839E-03  6.2988593E-03  9.5468121E-06 -1.0879657E-05 -8.5522690E-07 -7.1547014E-05  7.0783058E-05 -6.5258888E-06
       3.800 -1.4629703E-03  4.2709838E-03  6.3026144E-03 -1.4606999E-03  4.2753737E-03  6.3011645E-03 -2.2704055E-06 -4.3898606E-06  1.4499249E-06 -7.1774055E-05  7.0344071E-05 -6.3808964E-06
       3.900 -1.4738305E-03  4.2765181E-03  6.3013309E-03 -1.4661300E-03  4.2781408E-03  6.3005227E-03 -7.7005031E-06 -1.6227543E-06  8.0817571E-07 -7.2544105E-05  7.0181796E-05 -6.3000788E-06
       4.000 -1.4370801E-03  4.2471117E-03  6.3105661E-03 -1.4477548E-03  4.2634376E-03  6.3051403E-03  1.0674669E-05 -1.6325938E-05  5.4257675E-06 -7.1476638E-05  6.8549202E-05 -5.7575020E-06
       4.100 -1.4306676E-03  4.2377551E-03  6.2995521E-03 -1.4445485E-03  4.2587593E-03  6.2996333E-03  1.3880945E-05 -2.1004252E-05 -8.1250678E-08 -7.0088544E-05  6.6448777E-05 -5.7656271E-06
       4.200 -1.4500099E-03  4.2773446E-03  6.3022832E-03 -1.4542197E-03  4.2785541E-03  6.3009989E-03  4.2097971E-06 -1.2094852E-06  1.2842941E-06 -6.9667564E-05  6.6327829E-05 -5.6371977E-06
       4.300 -1.4755151E-03  4.2810123E-03  6.2978578E-03 -1.4669723E-03  4.2803879E-03  6.2987862E-03 -8.5428305E-06  6.2434114E-07 -9.2836407E-07 -7.0521847E-05  6.6390263E-05 -5.7300341E-06
       4.400 -1.4555138E-03  4.2584836E-03  6.3044188E-03 -1.4569716E-03  4.2691236E-03  6.3020667E-03  1.4578319E-06 -1.0639983E-05  2.3521377E-06 -7.0376064E-05  6.5326264E-05 -5.4948203E-06
       4.500 -1.4562645E-03  4.2679748E-03  6.3020932E-03 -1.4573470E-03  4.2738692E-03  6.3009039E-03  1.0824943E-06 -5.8943862E-06  1.1893020E-06 -7.0267814E-05  6.4736826E-05 -5.3758901E-06
       4.600 -1.4512077E-03  4.2686179E-03  6.2999992E-03 -1.4548186E-03  4.2741907E-03  6.2998569E-03  3.6108767E-06 -5.5728498E-06  1.4229384E-07 -6.9906727E-05  6.4179541E-05 -5.3616607E-06
       4.700 -1.4321139E-03  4.2483020E-03  6.3016436E-03 -1.4452717E-03  4.2640328E-03  6.3006791E-03  1.3157789E-05 -1.5730785E-05  9.6451265E-07 -6.8590948E-05  6.2606462E-05 -5.2652095E-06
       4.800 -1.4460231E-03  4.2670195E-03  6.3001062E-03 -1.4522263E-03  4.2733915E-03  6.2999104E-03  6.2031815E-06 -6.3720391E-06  1.9581445E-07 -6.7970630E-05  6.1969258E-05 -5.2456280E-06
       4.900 -1.4331295E-03  4.2490669E-03  6.3012318E-03 -1.4457795E-03  4.2644152E-03  6.3004732E-03  1.2649984E-05 -1.5348353E-05  7.5863626E-07 -6.6705631E-05  6.0434423E-05 -5.1697644E-06
       5.000 -1.4462250E-03  4.2671084E-03  6.3002041E-03 -1.4523272E-03  4.2734360E-03  6.2999594E-03  6.1022463E-06 -6.3276004E-06  2.4477806E-07 -6.6095406E-05  5.9801663E-05 -5.1452866E-06
       5.100 -1.4492108E-03  4.2587201E-03  6.3005771E-03 -1.4538202E-03  4.2692419E-03  6.3001458E-03  4.6093187E-06 -1.0521714E-05  4.3126587E-07 -6.5634475E-05  5.8749492E-05 -5.1021600E-06
       5.200 -1.4336710E-03  4.2442426E-03  6.3025844E-03 -1.4460502E-03  4.2620031E-03  6.3011495E-03  1.2379241E-05 -1.7760488E-05  1.4349137E-06 -6.4396551E-05  5.6973443E-05 -4.9586686E-06
       5.300 -1.4480478E-03  4.2667881E-03  6.2993991E-03 -1.4532386E-03  4.2732758E-03  6.2995568E-03  5.1908335E-06 -6.4877413E-06 -1.5772453E-07 -6.3877467E-05  5.6324669E-05 -4.9744411E-06
       5.400 -1.4262231E-03  4.2379807E-03  6.3012149E-03 -1.4423263E-03  4.2588721E-03  6.3004648E-03  1.6103186E-05 -2.0891455E-05  7.5018228E-07 -6.2267149E-05  5.4235523E-05 -4.8994229E-06
       5.500 -1.4316970E-03  4.2405382E-03  6.2974641E-03 -1.4450632E-03  4.2601509E-03  6.2985893E-03  1.3366238E-05 -1.9612679E-05 -1.1252459E-06 -6.0930525E-05  5.2274255E-05 -5.0119475E-06
       5.600 -1.4381433E-03  4.2535124E-03  6.3044188E-03 -1.4482864E-03  4.2666380E-03  6.3020667E-03  1.0143107E-05 -1.3125592E-05  2.3520959E-06 -5.9916214E-05  5.0961696E-05 -4.7767379E-06
       5.700 -1.4221359E-03  4.2404307E-03  6.2943042E-03 -1.4402827E-03  4.2600971E-03  6.2970094E-03  1.8146809E-05 -1.9666450E-05 -2.7052023E-06 -5.8101533E-05  4.8995051E-05 -5.0472581E-06
       5.800 -1.4339876E-03  4.2524013E-03  6.2974668E-03 -1.4462086E-03  4.2660824E-03  6.2985907E-03  1.2220922E-05 -1.3681124E-05 -1.1238935E-06 -5.6879441E-05  4.7626939E-05 -5.1596474E-06
       5.900 -1.4270330E-03  4.2511754E-03  6.2989440E-03 -1.4427312E-03  4.2654695E-03  6.2993293E-03  1.5698234E-05 -1.4294107E-05 -3.8527570E-07 -5.5309618E-05  4.6197528E-05 -5.1981750E-06
       6.000 -1.4209574E-03  4.2372200E-03  6.3062174E-03 -1.4396934E-03  4.2584918E-03  6.3029660E-03  1.8736036E-05 -2.1271771E-05  3.2514161E-06 -5.3436014E-05  4.4070351E-05 -4.8730334E-06
       6.100 -1.4319394E-03  4.2514037E-03  6.2950649E-03 -1.4451844E-03  4.2655836E-03  6.2973897E-03  1.3245053E-05 -1.4179952E-05 -2.3248521E-06 -5.2111509E-05  4.2652356E-05 -5.1055186E-06
       6.200 -1.4303806E-03  4.2616019E-03  6.3004165E-03 -1.4444051E-03  4.2706828E-03  6.3000655E-03  1.4024416E-05 -9.0808154E-06  3.5093971E-07 -5.0709067E-05  4.1744274E-05 -5.0704246E-06
       6.300 -1.4263810E-03  4.2394319E-03  6.2982842E-03 -1.4424053E-03  4.2595977E-03  6.2989994E-03  1.6024218E-05 -2.0165839E-05 -7.1517848E-07 -4.9106645E-05  3.9727690E-05 -5.1419425E-06
       6.400 -1.4263000E-03  4.2420338E-03  6.3034912E-03 -1.4423647E-03  4.2608987E-03  6.3016029E-03  1.6064748E-05 -1.8864883E-05  1.8882933E-06 -4.7500170E-05  3.7841202E-05 -4.9531132E-06
       6.500 -1.4254146E-03  4.2497686E-03  6.3033648E-03 -1.4419221E-03  4.2647661E-03  6.3015397E-03  1.6507421E-05 -1.4997486E-05  1.8251291E-06 -4.5849428E-05  3.6341453E-05 -4.7706002E-06
       6.600 -1.4231171E-03  4.2403318E-03  6.3024416E-03 -1.4407733E-03  4.2600477E-03  6.3010781E-03  1.7656173E-05 -1.9715860E-05  1.3635009E-06 -4.4083811E-05  3.4369867E-05 -4.6342502E-06
       6.700 -1.4247382E-03  4.2504300E-03  6.2990847E-03 -1.4415838E-03  4.2650968E-03  6.2993996E-03  1.6845633E-05 -1.4666774E-05 -3.1495727E-07 -4.2399248E-05  3.2903190E-05 -4.6657459E-06
       6.800 -1.4057755E-03  4.2255413E-03  6.3033472E-03 -1.4321025E-03  4.2526524E-03  6.3015309E-03  2.6326985E-05 -2.7111127E-05  1.8163345E-06 -3.9766549E-05  3.0192077E-05 -4.4841124E-06
       6.900 -1.4230423E-03  4.2384702E-03  6.3005939E-03 -1.4407359E-03  4.2591169E-03  6.3001542E-03  1.7693607E-05 -2.0646661E-05  4.3964034E-07 -3.7997189E-05  2.8127411E-05 -4.4401484E-06
       7.000 -1.4201462E-03  4.2534458E-03  6.3005031E-03 -1.4392879E-03  4.2666047E-03  6.3001088E-03  1.9141620E-05 -1.3158865E-05  3.9424615E-07 -3.6083027E-05  2.6811525E-05 -4.4007238E-06
       7.100 -1.4138742E-03  4.2463406E-03  6.2949396E-03 -1.4361518E-03  4.2630521E-03  6.2973271E-03  2.2277642E-05 -1.6711470E-05 -2.3875100E-06 -3.3855262E-05  2.5140378E-05 -4.6394748E-06
       7.200 -1.4157290E-03  4.2392247E-03  6.3020454E-03 -1.4370792E-03  4.2594941E-03  6.3008800E-03  2.1350255E-05 -2.0269452E-05  1.1654318E-06 -3.1720237E-05  2.3113433E-05 -4.5229316E-06
       7.300 -1.4162182E-03  4.2420579E-03  6.2988153E-03 -1.4373239E-03  4.2609107E-03  6.2992650E-03  2.1105617E-05 -1.8852846E-05 -4.4961644E-07 -2.9609675E-05  2.1228148E-05 -4.5678932E-06
       7.400 -1.4112741E-03  4.2409058E-03  6.3027840E-03 -1.4348518E-03  4.2603347E-03  6.3012493E-03  2.3577662E-05 -1.9428870E-05  1.5347154E-06 -2.7251909E-05  1.9285261E-05 -4.4144217E-06
       7.500 -1.4188057E-03  4.2403040E-03  6.2967434E-03 -1.4386176E-03  4.2600338E-03  6.2982290E-03  1.9811885E-05 -1.9729784E-05 -1.4855708E-06 -2.5270720E-05  1.7312283E-05 -4.5629788E-06
       7.600 -1.4181916E-03  4.2494641E-03  6.2967330E-03 -1.4383106E-03  4.2646139E-03  6.2982238E-03  2.0118917E-05 -1.5149710E-05 -1.4907750E-06 -2.3258829E-05  1.5797312E-05 -4.7120563E-06
       7.700 -1.4188776E-03  4.2388344E-03  6.3008820E-03 -1.4386535E-03  4.2592990E-03  6.3002983E-03  1.9775960E-05 -2.0464594E-05  5.8373678E-07 -2.1281233E-05  1.3750852E-05 -4.6536826E-06
       7.800 -1.4269890E-03  4.2479265E-03  6.2999320E-03 -1.4427092E-03  4.2638450E-03  6.2998233E-03  1.5720252E-05 -1.5918552E-05  1.0869658E-07 -1.9709208E-05  1.2158997E-05 -4.6428130E-06
       7.900 -1.4013775E-03  4.2238552E-03  6.3011304E-03 -1.4299035E-03  4.2518094E-03  6.3004225E-03  2.8526004E-05 -2.7954165E-05  7.0791839E-07 -1.6856607E-05  9.3635805E-06 -4.5720211E-06
       8.000 -1.4196638E-03  4.2399400E-03  6.3019993E-03 -1.4390466E-03  4.2598518E-03  6.3008570E-03  1.9382847E-05 -1.9911809E-05  1.1423802E-06 -1.4918322E-05  7.3723996E-06 -4.4577831E-06
       8.100 -1.4075940E-03  4.2402093E-03  6.2977694E-03 -1.4330117E-03  4.2599864E-03  6.2987420E-03  2.5417759E-05 -1.9777133E-05 -9.7261100E-07 -1.2376547E-05  5.3946863E-06 -4.5550442E-06
       8.200 -1.3997694E-03  4.2225122E-03  6.3013459E-03 -1.4290994E-03  4.2511379E-03  6.3005302E-03  2.9330046E-05 -2.8625696E-05  8.1565080E-07 -9.4435419E-06  2.5321166E-06 -4.4734791E-06
       8.300 -1.4108262E-03  4.2474957E-03  6.2947733E-03 -1.4346278E-03  4.2636296E-03  6.2972439E-03  2.3801659E-05 -1.6133920E-05 -2.4706474E-06 -7.0633761E-06  9.1872465E-07 -4.7205439E-06
       8.400 -1.3963905E-03  4.2298241E-03  6.3048453E-03 -1.4274100E-03  4.2547938E-03  6.3022799E-03  3.1019491E-05 -2.4969724E-05  2.5653544E-06 -3.9614270E-06 -1.5782477E-06 -4.4640084E-06
       8.500 -1.4068210E-03  4.2398234E-03  6.3009805E-03 -1.4326252E-03  4.2597935E-03  6.3003476E-03  2.5804240E-05 -1.9970061E-05  6.3298621E-07 -1.3810030E-06 -3.5752539E-06 -4.4007098E-06
       8.600 -1.3999413E-03  4.2251700E-03  6.3073070E-03 -1.4291854E-03  4.2524668E-03  6.3035108E-03  2.9244063E-05 -2.7296795E-05  3.7962200E-06  1.5434033E-06 -6.3049333E-06 -4.0210878E-06
       8.700 -1.4143279E-03  4.2408994E-03  6.3016608E-03 -1.4363787E-03  4.2603315E-03  6.3006877E-03  2.2050785E-05 -1.9432079E-05  9.7309182E-07  3.7484818E-06 -8.2481412E-06 -3.9237786E-06
       8.800 -1.4034550E-03  4.2372595E-03  6.3042421E-03 -1.4309422E-03  4.2585115E-03  6.3019783E-03  2.7487247E-05 -2.1252034E-05  2.2637636E-06  6.4972066E-06 -1.0373345E-05 -3.6974023E-06
       8.900 -1.4077695E-03  4.2366016E-03  6.3035945E-03 -1.4330995E-03  4.2581826E-03  6.3016545E-03  2.5330000E-05 -2.1580998E-05  1.9399714E-06  9.0302066E-06 -1.2531444E-05 -3.5034051E-06
       9.000 -1.4115606E-03  4.2311170E-03  6.3115022E-03 -1.4349950E-03  4.2554403E-03  6.3056084E-03  2.3434447E-05 -2.4323272E-05  5.8938032E-06  1.1373651E-05 -1.4963772E-05 -2.9140248E-06
       9.100 -1.4094972E-03  4.2399771E-03  6.3030882E-03 -1.4339634E-03  4.2598703E-03  6.3014014E-03  2.4466120E-05 -1.9893245E-05  1.6867950E-06  1.3820263E-05 -1.6953096E-05 -2.7453453E-06
       9.200 -1.4124277E-03  4.2354063E-03  6.3065491E-03 -1.4354286E-03  4.2575849E-03  6.3031318E-03  2.3000872E-05 -2.2178623E-05  3.4172468E-06  1.6120351E-05 -1.9170958E-05 -2.4036206E-06
       9.300 -1.4136189E-03  4.2431693E-03  6.3083708E-03 -1.4360242E-03  4.2614665E-03  6.3040427E-03  2.2405305E-05 -1.8297116E-05  4.3281299E-06  1.8360881E-05 -2.1000670E-05 -1.9708076E-06
       9.400 -1.4091895E-03  4.2367067E-03  6.3119676E-03 -1.4338095E-03  4.2582351E-03  6.3058411E-03  2.4619967E-05 -2.1528448E-05  6.1264918E-06  2.0822878E-05 -2.3153515E-05 -1.3581584E-06
       9.500 -1.4090058E-03  4.2384161E-03  6.3096234E-03 -1.4337176E-03  4.2590898E-03  6.3046690E-03  2.4711829E-05 -2.0673757E-05  4.9544336E-06  2.3294061E-05 -2.5220891E-05 -8.6271507E-07
       9.600 -1.4267688E-03  4.2489526E-03  6.3083993E-03 -1.4425991E-03  4.2643581E-03  6.3040569E-03  1.5830362E-05 -1.5405485E-05  4.3423574E-06  2.4877097E-05 -2.6761439E-05 -4.2847934E-07
       9.700 -1.4179627E-03  4.2444687E-03  6.3072198E-03 -1.4381961E-03  4.2621161E-03  6.3034672E-03  2.0233404E-05 -1.7647449E-05  3.7526042E-06  2.6900437E-05 -2.8526184E-05 -5.3218922E-08
       9.800 -1.4202762E-03  4.2439018E-03  6.3097787E-03 -1.4393529E-03  4.2618327E-03  6.3047467E-03  1.9076615E-05 -1.7930863E-05  5.0320860E-06  2.8808099E-05 -3.0319270E-05  4.4998967E-07
       9.900 -1.4153328E-03  4.2477665E-03  6.3070982E-03 -1.4368811E-03  4.2637650E-03  6.3034064E-03  2.1548347E-05 -1.5998550E-05  3.6918178E-06  3.0962933E-05 -3.1919125E-05  8.1917145E-07
      10.000 -1.4178149E-03  4.2425958E-03  6.3117565E-03 -1.4381222E-03  4.2611797E-03  6.3057356E-03  2.0307309E-05 -1.8583874E-05  6.0209845E-06  3.2993664E-05 -3.3777513E-05  1.4212699E-06
      10.100 -1.4076625E-03  4.2391912E-03  6.3094456E-03 -1.4330460E-03  4.2594774E-03  6.3045801E-03  2.5383494E-05 -2.0286178E-05  4.8655283E-06  3.5532014E-05 -3.5806130E-05  1.9078227E-06
      10.200 -1.4195709E-03  4.2467180E-03  6.3084418E-03 -1.4390002E-03  4.2632408E-03  6.3040782E-03  1.9429266E-05 -1.6522765E-05  4.3635951E-06  3.7474940E-05 -3.7458407E-05  2.3441822E-06
      10.300 -1.4101011E-03  4.2378684E-03  6.3081838E-03 -1.4342653E-03  4.2588160E-03  6.3039492E-03  2.4164172E-05 -2.0947599E-05  4.2346329E-06  3.9891357E-05 -3.9553167E-05  2.7676455E-06
      10.400 -1.4196061E-03  4.2370505E-03  6.3100746E-03 -1.4390178E-03  4.2584071E-03  6.3048946E-03  1.9411669E-05 -2.1356513E-05  5.1800047E-06  4.1832524E-05 -4.1688818E-05  3.2856460E-06
      10.500 -1.4136714E-03  4.2430957E-03  6.3055573E-03 -1.4360505E-03  4.2614296E-03  6.3026359E-03  2.2379021E-05 -1.8333946E-05  2.9213525E-06  4.4070427E-05 -4.3522213E-05  3.5777812E-06
      10.600 -1.4116554E-03  4.2352891E-03  6.3075371E-03 -1.4350424E-03  4.2575264E-03  6.3036259E-03  2.3387034E-05 -2.2237210E-05  3.9112843E-06  4.6409130E-05 -4.5745934E-05  3.9689097E-06
      10.700 -1.4294562E-03  4.2545463E-03  6.2997887E-03 -1.4439428E-03  4.2671549E-03  6.2997516E-03  1.4486656E-05 -1.2608624E-05  3.7076109E-08  4.7857796E-05 -4.7006796E-05  3.9726173E-06
      10.800 -1.4023129E-03  4.2414817E-03  6.3052710E-03 -1.4303712E-03  4.2606226E-03  6.3024928E-03  2.8058279E-05 -1.9140937E-05  2.7782279E-06  5.0663623E-05 -4.8920890E-05  4.2504401E-06
      10.900 -1.4189277E-03  4.2662346E-03  6.2950868E-03 -1.4386786E-03  4.2729991E-03  6.2974007E-03  1.9750891E-05 -6.7644908E-06 -2.3139103E-06  5.2638712E-05 -4.9597339E-05  4.0190491E-06
      11.000 -1.4185576E-03  4.2638086E-03  6.2948598E-03 -1.4384935E-03  4.2717861E-03  6.2972872E-03  1.9935933E-05 -7.9774745E-06 -2.4274085E-06  5.4632306E-05 -5.0395086E-05  3.7763082E-06
      11.100 -1.4251440E-03  4.2573046E-03  6.2963606E-03 -1.4417867E-03  4.2685341E-03  6.2980376E-03  1.6642759E-05 -1.1229488E-05 -1.6769667E-06  5.6296582E-05 -5.1518035E-05  3.6086115E-06
      11.200 -1.4367256E-03  4.2496679E-03  6.3066036E-03 -1.4475775E-03  4.2647157E-03  6.3031591E-03  1.0851954E-05 -1.5047832E-05  3.4445271E-06  5.7381777E-05 -5.3022818E-05  3.9530642E-06
      11.300 -1.4215515E-03  4.2437508E-03  6.3084271E-03 -1.4399905E-03  4.2617572E-03  6.3040708E-03  1.8439007E-05 -1.8006385E-05  4.3562589E-06  5.9225678E-05 -5.4823457E-05  4.3886901E-06
      11.400 -1.4137092E-03  4.2280034E-03  6.3155326E-03 -1.4360693E-03  4.2538835E-03  6.3076236E-03  2.2360129E-05 -2.5880091E-05  7.9090107E-06  6.1461691E-05 -5.7411466E-05  5.1795912E-06
      11.500 -1.4230651E-03  4.2474086E-03  6.3130968E-03 -1.4407473E-03  4.2635861E-03  6.3064057E-03  1.7682211E-05 -1.6177502E-05  6.6911255E-06  6.3229912E-05 -5.9029216E-05  5.8487038E-06
      11.600 -1.4205815E-03  4.2366432E-03  6.3168778E-03 -1.4395055E-03  4.2582034E-03  6.3082962E-03  1.8923984E-05 -2.1560205E-05  8.5815973E-06  6.5122310E-05 -6.1185237E-05  6.7068635E-06
