        Time          VdatE          VdatN          VdatZ         BlerrE         BlerrN         BlerrZ      VelocityE      VelocityN      VelocityZ  DisplacementE  DisplacementN  DisplacementZ
       1.100  1.6481513E-04  7.3060765E-03  4.1682335E-04  1.3719939E-04  7.3092403E-03  4.2824298E-04  2.7615738E-05 -3.1638532E-06 -1.1419635E-05  3.7315657E-05  1.5761452E-07 -1.1291895E-05
       1.200  1.6345876E-04  7.3121410E-03  4.2260032E-04  1.3652121E-04  7.3122726E-03  4.3113147E-04  2.6937551E-05 -1.3158101E-07 -8.5311509E-06  4.0009412E-05  1.4445642E-07 -1.2145010E-05
       1.300  1.7028474E-04  7.2943400E-03  4.2271912E-04  1.3993420E-04  7.3033721E-03  4.3119087E-04  3.0350544E-05 -9.0320988E-06 -8.4717476E-06  4.3044466E-05 -7.5875346E-07 -1.2992185E-05
       1.400  1.6969157E-04  7.3141267E-03  4.2918323E-04  1.3963761E-04  7.3132655E-03  4.3442292E-04  3.0053956E-05  8.6128334E-07 -5.2396943E-06  4.6049862E-05 -6.7262513E-07 -1.3516154E-05
       1.500  1.6268980E-04  7.3057946E-03  4.3602180E-04  1.3613673E-04  7.3090994E-03  4.3784221E-04  2.6553073E-05 -3.3047745E-06 -1.8204110E-06  4.8705169E-05 -1.0031026E-06 -1.3698195E-05
       1.600  1.4965843E-04  7.3160686E-03  4.2714692E-04  1.2962104E-04  7.3142364E-03  4.3340477E-04  2.0037385E-05  1.8322077E-06 -6.2578477E-06  5.0708908E-05 -8.1988181E-07 -1.4323980E-05
       1.700  1.5478933E-04  7.3065400E-03  4.3360429E-04  1.3218649E-04  7.3094721E-03  4.3663345E-04  2.2602836E-05 -2.9321101E-06 -3.0291644E-06  5.2969192E-05 -1.1130928E-06 -1.4626897E-05
       1.800  1.4959388E-04  7.3092691E-03  4.3138676E-04  1.2958877E-04  7.3108367E-03  4.3552469E-04  2.0005112E-05 -1.5675280E-06 -4.1379300E-06  5.4969703E-05 -1.2698456E-06 -1.5040690E-05
       1.900  1.5106614E-04  7.3008294E-03  4.3871900E-04  1.3032490E-04  7.3066168E-03  4.3919081E-04  2.0741244E-05 -5.7874058E-06 -4.7180674E-07  5.7043827E-05 -1.8485862E-06 -1.5087870E-05
       2.000  1.4625625E-04  7.3157571E-03  4.3901053E-04  1.2791995E-04  7.3140806E-03  4.3933658E-04  1.8336298E-05  1.6764364E-06 -3.2604344E-07  5.8877457E-05 -1.6809426E-06 -1.5120475E-05
       2.100  1.5209163E-04  7.3030738E-03  4.2490844E-04  1.3083764E-04  7.3077390E-03  4.3228553E-04  2.1253990E-05 -4.6652014E-06 -7.3770901E-06  6.1002856E-05 -2.1474627E-06 -1.5858184E-05
       2.200  1.4444458E-04  7.3093775E-03  4.2789776E-04  1.2701412E-04  7.3108908E-03  4.3378019E-04  1.7430463E-05 -1.5133403E-06 -5.8824268E-06  6.2745902E-05 -2.2987967E-06 -1.6446426E-05
       2.300  1.3948468E-04  7.3125114E-03  4.2108099E-04  1.2453417E-04  7.3124578E-03  4.3037180E-04  1.4950515E-05  5.3608923E-08 -9.2908135E-06  6.4240954E-05 -2.2934358E-06 -1.7375508E-05
       2.400  1.3670639E-04  7.3142537E-03  4.2205456E-04  1.2314502E-04  7.3133290E-03  4.3085859E-04  1.3561368E-05  9.2477110E-07 -8.8040302E-06  6.5597090E-05 -2.2009587E-06 -1.8255911E-05
       2.500  1.3655228E-04  7.3095888E-03  4.2918462E-04  1.2306796E-04  7.3109965E-03  4.3442362E-04  1.3484311E-05 -1.4077067E-06 -5.2389969E-06  6.6945522E-05 -2.3417294E-06 -1.8779810E-05
       2.600  1.2897938E-04  7.3129905E-03  4.2286383E-04  1.1928152E-04  7.3126973E-03  4.3126322E-04  9.6978632E-06  2.9315545E-07 -8.3993936E-06  6.7915308E-05 -2.3124138E-06 -1.9619750E-05
       2.700  1.2744127E-04  7.3249051E-03  4.2980119E-04  1.1851246E-04  7.3186546E-03  4.3473191E-04  8.9288058E-06  6.2504376E-06 -4.9307123E-06  6.8808188E-05 -1.6873701E-06 -2.0112821E-05
       2.800  1.1684079E-04  7.3211439E-03  4.3485054E-04  1.1321222E-04  7.3167740E-03  4.3725658E-04  3.6285684E-06  4.3698598E-06 -2.4060390E-06  6.9171045E-05 -1.2503841E-06 -2.0353425E-05
       2.900  1.3330882E-04  7.3113563E-03  4.2977993E-04  1.2144624E-04  7.3118802E-03  4.3472127E-04  1.1862581E-05 -5.2395802E-07 -4.9413457E-06  7.0357303E-05 -1.3027799E-06 -2.0847559E-05
       3.000  1.3553584E-04  7.3130014E-03  4.2904327E-04  1.2255975E-04  7.3127028E-03  4.3435295E-04  1.2976094E-05  2.9863415E-07 -5.3096724E-06  7.1654913E-05 -1.2729165E-06 -2.1378527E-05
       3.100  1.1790065E-04  7.3187144E-03  4.2855600E-04  1.1374215E-04  7.3155593E-03  4.3410931E-04  4.1584962E-06  3.1551163E-06 -5.5533091E-06  7.2070762E-05 -9.5740486E-07 -2.1933858E-05
       3.200  1.3415507E-04  7.3203688E-03  4.3076887E-04  1.2186936E-04  7.3163865E-03  4.3521574E-04  1.2285709E-05  3.9823185E-06 -4.4468758E-06  7.3299333E-05 -5.5917301E-07 -2.2378545E-05
       3.300  1.2606270E-04  7.3347257E-03  4.2455811E-04  1.1782318E-04  7.3235650E-03  4.3211037E-04  8.2395214E-06  1.1160781E-05 -7.5522525E-06  7.4123285E-05  5.5690506E-07 -2.3133770E-05
       3.400  1.3941696E-04  7.3236294E-03  4.3562724E-04  1.2450031E-04  7.3180168E-03  4.3764493E-04  1.4916654E-05  5.6126129E-06 -2.0176892E-06  7.5614951E-05  1.1181663E-06 -2.3335539E-05
       3.500  1.2507633E-04  7.3142525E-03  4.2890917E-04  1.1732999E-04  7.3133283E-03  4.3428589E-04  7.7463366E-06  9.2413503E-07 -5.3767259E-06  7.6389584E-05  1.2105799E-06 -2.3873212E-05
       3.600  1.0988555E-04  7.3009441E-03  4.2872445E-04  1.0973460E-04  7.3066741E-03  4.3419354E-04  1.5094923E-07 -5.7300328E-06 -5.4690825E-06  7.6404679E-05  6.3757657E-07 -2.4420120E-05
       3.700  1.2252090E-04  7.2988132E-03  4.2363606E-04  1.1605228E-04  7.3056087E-03  4.3164934E-04  6.4686218E-06 -6.7954906E-06 -8.0132792E-06  7.7051542E-05 -4.1972489E-08 -2.5221448E-05
       3.800  1.2407424E-04  7.3391594E-03  4.3023379E-04  1.1682895E-04  7.3257818E-03  4.3494820E-04  7.2452924E-06  1.3377592E-05 -4.7144159E-06  7.7776071E-05  1.2957867E-06 -2.5692890E-05
       3.900  1.1378672E-04  7.3254857E-03  4.3406451E-04  1.1168519E-04  7.3189450E-03  4.3686357E-04  2.1015350E-06  6.5407737E-06 -2.7990526E-06  7.7986224E-05  1.9498640E-06 -2.5972795E-05
       4.000  1.2153567E-04  7.3318781E-03  4.1910264E-04  1.1555966E-04  7.3221411E-03  4.2938263E-04  5.9760077E-06  9.7369459E-06 -1.0279989E-05  7.8583825E-05  2.9235586E-06 -2.7000794E-05
       4.100  1.0316849E-04  7.3289401E-03  4.2569197E-04  1.0637607E-04  7.3206721E-03  4.3267729E-04 -3.2075797E-06  8.2679481E-06 -6.9853260E-06  7.8263067E-05  3.7503534E-06 -2.7699326E-05
       4.200  1.1028998E-04  7.2956624E-03  4.3366539E-04  1.0993682E-04  7.3040333E-03  4.3666401E-04  3.5316187E-07 -8.3708697E-06 -2.9986127E-06  7.8298383E-05  2.9132665E-06 -2.7999188E-05
       4.300  1.0613820E-04  7.3157183E-03  4.2718056E-04  1.0786093E-04  7.3140612E-03  4.3342159E-04 -1.7227255E-06  1.6570424E-06 -6.2410294E-06  7.8126111E-05  3.0789707E-06 -2.8623291E-05
       4.400  9.9810028E-05  7.3256188E-03  4.4225029E-04  1.0469684E-04  7.3190115E-03  4.4095645E-04 -4.8868129E-06  6.6073146E-06  1.2938339E-06  7.7637429E-05  3.7397022E-06 -2.8493907E-05
       4.500  9.2380254E-05  7.3180679E-03  4.3720641E-04  1.0098195E-04  7.3152360E-03  4.3843452E-04 -8.6017003E-06  2.8318668E-06 -1.2281028E-06  7.6777259E-05  4.0228889E-06 -2.8616718E-05
       4.600  1.0980788E-04  7.3081089E-03  4.3329204E-04  1.0969577E-04  7.3102565E-03  4.3647733E-04  1.1211230E-07 -2.1476510E-06 -3.1852895E-06  7.6788471E-05  3.8081238E-06 -2.8935246E-05
       4.700  1.0459350E-04  7.3381506E-03  4.3038030E-04  1.0708858E-04  7.3252774E-03  4.3502146E-04 -2.4950751E-06  1.2873231E-05 -4.6411602E-06  7.6538963E-05  5.0954469E-06 -2.9399363E-05
       4.800  9.5497549E-05  7.3202665E-03  4.4600574E-04  1.0254060E-04  7.3163354E-03  4.4283418E-04 -7.0430525E-06  3.9311813E-06  3.1715631E-06  7.5834658E-05  5.4885650E-06 -2.9082206E-05
       4.900  9.9699755E-05  7.3082275E-03  4.3064627E-04  1.0464170E-04  7.3103158E-03  4.3515444E-04 -4.9419499E-06 -2.0883365E-06 -4.5081736E-06  7.5340463E-05  5.2797313E-06 -2.9533024E-05
       5.000  9.9009980E-05  7.3320626E-03  4.2571612E-04  1.0429682E-04  7.3222334E-03  4.3268937E-04 -5.2868373E-06  9.8291957E-06 -6.9732503E-06  7.4811779E-05  6.2626509E-06 -3.0230349E-05
       5.100  8.8562805E-05  7.3002887E-03  4.4403604E-04  9.9073230E-05  7.3063464E-03  4.4184933E-04 -1.0510425E-05 -6.0577322E-06  2.1867130E-06  7.3760737E-05  5.6568777E-06 -3.0011677E-05
       5.200  8.8256770E-05  7.2918206E-03  4.4758631E-04  9.8920212E-05  7.3021124E-03  4.4362446E-04 -1.0663442E-05 -1.0291790E-05  3.9618463E-06  7.2694392E-05  4.6276987E-06 -2.9615493E-05
       5.300  7.9141815E-05  7.3028463E-03  4.3448012E-04  9.4362735E-05  7.3076253E-03  4.3707137E-04 -1.5220919E-05 -4.7789178E-06 -2.5912504E-06  7.1172301E-05  4.1498069E-06 -2.9874618E-05
       5.400  8.9452101E-05  7.3108917E-03  4.6064974E-04  9.9517877E-05  7.3116480E-03  4.5015618E-04 -1.0065777E-05 -7.5622562E-07  1.0493563E-05  7.0165723E-05  4.0741844E-06 -2.8825261E-05
       5.500  8.8427246E-05  7.3304974E-03  4.4672249E-04  9.9005450E-05  7.3214508E-03  4.4319255E-04 -1.0578204E-05  9.0465866E-06  3.5299363E-06  6.9107902E-05  4.9788430E-06 -2.8472268E-05
       5.600  6.7034271E-05  7.3083985E-03  4.3719340E-04  8.8308963E-05  7.3104014E-03  4.3842801E-04 -2.1274692E-05 -2.0028313E-06 -1.2346104E-06  6.6980433E-05  4.7785599E-06 -2.8595729E-05
       5.700  9.7976176E-05  7.2636388E-03  4.5506072E-04  1.0377992E-04  7.2880215E-03  4.4736167E-04 -5.8037390E-06 -2.4382689E-05  7.6990529E-06  6.6400059E-05  2.3402910E-06 -2.7825824E-05
       5.800  9.6736901E-05  7.3027510E-03  4.5356837E-04  1.0316028E-04  7.3075776E-03  4.4661549E-04 -6.4233764E-06 -4.8266069E-06  6.9528762E-06  6.5757722E-05  1.8576303E-06 -2.7130536E-05
       5.900  8.1194327E-05  7.3244117E-03  4.4836854E-04  9.5388990E-05  7.3184080E-03  4.4401558E-04 -1.4194664E-05  6.0037753E-06  4.3529595E-06  6.4338255E-05  2.4580078E-06 -2.6695240E-05
       6.000  9.0383772E-05  7.2761745E-03  4.6981110E-04  9.9983713E-05  7.2942893E-03  4.5473686E-04 -9.5999412E-06 -1.8114843E-05  1.5074243E-05  6.3378261E-05  6.4652356E-07 -2.5187816E-05
       6.100  8.1919697E-05  7.3087589E-03  4.4022205E-04  9.5751676E-05  7.3105815E-03  4.3994233E-04 -1.3831979E-05 -1.8226604E-06  2.7971608E-07  6.1995063E-05  4.6425752E-07 -2.5159844E-05
       6.200  6.9892082E-05  7.3334774E-03  4.6568218E-04  8.9737868E-05  7.3229408E-03  4.5267240E-04 -1.9845786E-05  1.0536622E-05  1.3009779E-05  6.0010485E-05  1.5179197E-06 -2.3858866E-05
       6.300  5.6950708E-05  7.3379481E-03  4.7882264E-04  8.3267181E-05  7.3251761E-03  4.5924263E-04 -2.6316473E-05  1.2771964E-05  1.9580013E-05  5.7378837E-05  2.7951161E-06 -2.1900865E-05
       6.400  7.5687193E-05  7.3083321E-03  4.8027235E-04  9.2635424E-05  7.3103681E-03  4.5996748E-04 -1.6948231E-05 -2.0360539E-06  2.0304866E-05  5.5684014E-05  2.5915107E-06 -1.9870378E-05
       6.500  7.6329398E-05  7.3124330E-03  4.6758028E-04  9.2956526E-05  7.3124186E-03  4.5362145E-04 -1.6627128E-05  1.4428313E-08  1.3958829E-05  5.4021301E-05  2.5929535E-06 -1.8474495E-05
       6.600  7.2521405E-05  7.3288551E-03  4.8178220E-04  9.1052530E-05  7.3206296E-03  4.6072241E-04 -1.8531125E-05  8.2254505E-06  2.1059793E-05  5.2168189E-05  3.4154986E-06 -1.6368516E-05
       6.700  7.8096830E-05  7.3225551E-03  4.7059307E-04  9.3840242E-05  7.3174797E-03  4.5512784E-04 -1.5743412E-05  5.0754827E-06  1.5465226E-05  5.0593848E-05  3.9230469E-06 -1.4821993E-05
       6.800  7.5620256E-05  7.3066081E-03  4.6530874E-04  9.2601955E-05  7.3095061E-03  4.5248568E-04 -1.6981699E-05 -2.8980552E-06  1.2823059E-05  4.8895678E-05  3.6332413E-06 -1.3539688E-05
       6.900  6.9830601E-05  7.3044431E-03  4.7039128E-04  8.9707128E-05  7.3084237E-03  4.5502695E-04 -1.9876527E-05 -3.9805300E-06  1.5364333E-05  4.6908025E-05  3.2351883E-06 -1.2003254E-05
       7.000  8.3718026E-05  7.3247563E-03  4.6403397E-04  9.6650840E-05  7.3185802E-03  4.5184829E-04 -1.2932814E-05  6.1760522E-06  1.2185676E-05  4.5614744E-05  3.8527936E-06 -1.0784687E-05
       7.100  8.9619571E-05  7.3147289E-03  4.6867286E-04  9.9601613E-05  7.3135665E-03  4.5416774E-04 -9.9820415E-06  1.1623344E-06  1.4505119E-05  4.4616540E-05  3.9690270E-06 -9.3341748E-06
       7.200  3.8705796E-05  7.3152442E-03  4.6262602E-04  7.4144725E-05  7.3138242E-03  4.5114432E-04 -3.5438929E-05  1.4200165E-06  1.1481702E-05  4.1072647E-05  4.1110286E-06 -8.1860046E-06
       7.300  8.9332622E-05  7.3026864E-03  4.6380335E-04  9.9458138E-05  7.3075453E-03  4.5173298E-04 -1.0125516E-05 -4.8589013E-06  1.2070366E-05  4.0060095E-05  3.6251385E-06 -6.9789680E-06
       7.400  7.2977847E-05  7.3219401E-03  4.7189206E-04  9.1280751E-05  7.3171722E-03  4.5577734E-04 -1.8302904E-05  4.7679709E-06  1.6114719E-05  3.8229805E-05  4.1019356E-06 -5.3674961E-06
       7.500  6.9034992E-05  7.3277397E-03  4.5936473E-04  8.9309323E-05  7.3200719E-03  4.4951367E-04 -2.0274331E-05  7.6677531E-06  9.8510534E-06  3.6202372E-05  4.8687109E-06 -4.3823907E-06
       7.600  5.4010137E-05  7.3145624E-03  4.5959271E-04  8.1796896E-05  7.3134833E-03  4.4962767E-04 -2.7786758E-05  1.0790852E-06  9.9650467E-06  3.3423696E-05  4.9766194E-06 -3.3858861E-06
       7.700  6.1062723E-05  7.3110395E-03  4.6352608E-04  8.5323188E-05  7.3117218E-03  4.5159435E-04 -2.4260466E-05 -6.8233258E-07  1.1931730E-05  3.0997649E-05  4.9083862E-06 -2.1927131E-06
       7.800  6.1202348E-05  7.3188858E-03  4.7059941E-04  8.5393001E-05  7.3156450E-03  4.5513101E-04 -2.4190653E-05  3.2408096E-06  1.5468393E-05  2.8578584E-05  5.2324671E-06 -6.4587375E-07
       7.900  6.8766053E-05  7.3131503E-03  4.6239933E-04  8.9174854E-05  7.3127773E-03  4.5103098E-04 -2.0408801E-05  3.7307178E-07  1.1368357E-05  2.6537704E-05  5.2697743E-06  4.9096191E-07
       8.000  4.8003878E-05  7.3214494E-03  4.6726852E-04  7.8793766E-05  7.3169268E-03  4.5346557E-04 -3.0789888E-05  4.5226140E-06  1.3802950E-05  2.3458715E-05  5.7220357E-06  1.8712569E-06
       8.100  6.6563603E-05  7.3135022E-03  4.7144410E-04  8.8073629E-05  7.3129532E-03  4.5555336E-04 -2.1510025E-05  5.4902613E-07  1.5890743E-05  2.1307712E-05  5.7769383E-06  3.4603312E-06
       8.200  6.0966509E-05  7.3007341E-03  4.7040161E-04  8.5275081E-05  7.3065691E-03  4.5503211E-04 -2.4308573E-05 -5.8350417E-06  1.5369496E-05  1.8876855E-05  5.1934342E-06  4.9972809E-06
       8.300  7.0499934E-05  7.3122870E-03  4.6426634E-04  9.0041794E-05  7.3123456E-03  4.5196448E-04 -1.9541860E-05 -5.8572519E-08  1.2301860E-05  1.6922669E-05  5.1875769E-06  6.2274668E-06
       8.400  7.5457279E-05  7.3192735E-03  4.5391756E-04  9.2520467E-05  7.3158389E-03  4.4679009E-04 -1.7063188E-05  3.4346797E-06  7.1274731E-06  1.5216350E-05  5.5310449E-06  6.9402142E-06
       8.500  4.4127124E-05  7.3025856E-03  4.5739326E-04  7.6855389E-05  7.3074949E-03  4.4852794E-04 -3.2728265E-05 -4.9093082E-06  8.8653204E-06  1.1943524E-05  5.0401141E-06  7.8267462E-06
       8.600  6.0204489E-05  7.3108519E-03  4.6746579E-04  8.4894072E-05  7.3116280E-03  4.5356420E-04 -2.4689582E-05 -7.7613599E-07  1.3901584E-05  9.4745657E-06  4.9625005E-06  9.2169046E-06
       8.700  4.6692715E-05  7.3169645E-03  4.5830497E-04  7.8138184E-05  7.3146843E-03  4.4898380E-04 -3.1445470E-05  2.2801362E-06  9.3211770E-06  6.3300187E-06  5.1905141E-06  1.0149022E-05
       8.800  5.9680140E-05  7.3244774E-03  4.5926030E-04  8.4631897E-05  7.3184408E-03  4.4946146E-04 -2.4951757E-05  6.0366184E-06  9.7988403E-06  3.8348429E-06  5.7941759E-06  1.1128906E-05
       8.900  4.8951905E-05  7.3140939E-03  4.7045643E-04  7.9267780E-05  7.3132490E-03  4.5505952E-04 -3.0315875E-05  8.4486054E-07  1.5396904E-05  8.0325549E-07  5.8786620E-06  1.2668597E-05
       9.000  6.2767530E-05  7.3180634E-03  4.6587647E-04  8.6175592E-05  7.3152338E-03  4.5276955E-04 -2.3408062E-05  2.8295867E-06  1.3106927E-05 -1.5375507E-06  6.1616206E-06  1.3979289E-05
       9.100  7.2130956E-05  7.3090225E-03  4.5978630E-04  9.0857305E-05  7.3107134E-03  4.4972446E-04 -1.8726349E-05 -1.6908211E-06  1.0061841E-05 -3.4101857E-06  5.9925385E-06  1.4985473E-05
       9.200  5.7968901E-05  7.3217633E-03  4.7141539E-04  8.3776278E-05  7.3170837E-03  4.5553901E-04 -2.5807377E-05  4.6795511E-06  1.5876388E-05 -5.9909233E-06  6.4604936E-06  1.6573112E-05
       9.300  4.8325146E-05  7.2979406E-03  4.5790512E-04  7.8954400E-05  7.3051724E-03  4.4878387E-04 -3.0629254E-05 -7.2317668E-06  9.1212509E-06 -9.0538487E-06  5.7373170E-06  1.7485237E-05
       9.400  5.2801731E-05  7.3235132E-03  4.5231094E-04  8.1192693E-05  7.3179587E-03  4.4598678E-04 -2.8390962E-05  5.5545154E-06  6.3241592E-06 -1.1892945E-05  6.2927685E-06  1.8117653E-05
       9.500  4.9921416E-05  7.2995720E-03  4.5953438E-04  7.9752535E-05  7.3059881E-03  4.4959850E-04 -2.9831119E-05 -6.4161024E-06  9.9358825E-06 -1.4876057E-05  5.6511583E-06  1.9111241E-05
       9.600  5.1181842E-05  7.3146788E-03  4.6411711E-04  8.0382748E-05  7.3135415E-03  4.5188986E-04 -2.9200906E-05  1.1372998E-06  1.2227246E-05 -1.7796147E-05  5.7648882E-06  2.0333966E-05
       9.700  1.0919627E-04  7.3135391E-03  4.5380324E-04  1.0938996E-04  7.3129717E-03  4.4673293E-04 -1.9369375E-07  5.6748194E-07  7.0703091E-06 -1.7815517E-05  5.8216364E-06  2.1040997E-05
       9.800  6.3280012E-05  7.2886625E-03  4.4977090E-04  8.6431833E-05  7.3005333E-03  4.4471676E-04 -2.3151821E-05 -1.1870836E-05  5.0541424E-06 -2.0130699E-05  4.6345528E-06  2.1546411E-05
       9.900  3.4260637E-05  7.3023257E-03  4.5773983E-04  7.1922146E-05  7.3073649E-03  4.4870122E-04 -3.7661509E-05 -5.0392537E-06  9.0386057E-06 -2.3896850E-05  4.1306275E-06  2.2450272E-05
      10.000  5.8837062E-05  7.3183426E-03  4.5873090E-04  8.4210358E-05  7.3153734E-03  4.4919676E-04 -2.5373296E-05  2.9692285E-06  9.5341390E-06 -2.6434179E-05  4.4275503E-06  2.3403686E-05
      10.100  8.0542688E-05  7.2936038E-03  4.5287002E-04  9.5063171E-05  7.3030040E-03  4.4626632E-04 -1.4520483E-05 -9.4001994E-06  6.6037023E-06 -2.7886228E-05  3.4875304E-06  2.4064056E-05
      10.200  6.9247313E-05  7.2778241E-03  4.4882843E-04  8.9415484E-05  7.2951142E-03  4.4424553E-04 -2.0168171E-05 -1.7290017E-05  4.5829076E-06 -2.9903045E-05  1.7585287E-06  2.4522347E-05
      10.300  7.1314138E-05  7.2934107E-03  4.5835854E-04  9.0448896E-05  7.3029074E-03  4.4901058E-04 -1.9134758E-05 -9.4967350E-06  9.3479609E-06 -3.1816521E-05  8.0885517E-07  2.5457143E-05
      10.400  4.9095983E-05  7.3289363E-03  4.3112317E-04  7.9339819E-05  7.3206702E-03  4.3539289E-04 -3.0243835E-05  8.2660472E-06 -4.2697258E-06 -3.4840904E-05  1.6354599E-06  2.5030170E-05
      10.500  8.1548765E-05  7.2706998E-03  4.4278703E-04  9.5566209E-05  7.2915520E-03  4.4122483E-04 -1.4017445E-05 -2.0852171E-05  1.5622075E-06 -3.6242649E-05 -4.4975718E-07  2.5186391E-05
      10.600  6.3821490E-05  7.3235626E-03  4.3144666E-04  8.6702572E-05  7.3179834E-03  4.3555464E-04 -2.2881082E-05  5.5792215E-06 -4.1079792E-06 -3.8530757E-05  1.0816497E-07  2.4775593E-05
      10.700  7.0067555E-05  7.3342780E-03  4.3480963E-04  8.9825605E-05  7.3233411E-03  4.3723612E-04 -1.9758050E-05  1.0936904E-05 -2.4264959E-06 -4.0506562E-05  1.2018553E-06  2.4532943E-05
      10.800  8.5885580E-05  7.3056396E-03  4.3377175E-04  9.7734617E-05  7.3090219E-03  4.3671719E-04 -1.1849037E-05 -3.3823041E-06 -2.9454326E-06 -4.1691466E-05  8.6362493E-07  2.4238400E-05
      10.900  7.1798691E-05  7.3198574E-03  4.2594342E-04  9.0691173E-05  7.3161308E-03  4.3280302E-04 -1.8892481E-05  3.7265981E-06 -6.8595993E-06 -4.3580714E-05  1.2362847E-06  2.3552440E-05
      11.000  6.0272417E-05  7.3434131E-03  4.3457851E-04  8.4928035E-05  7.3279087E-03  4.3712056E-04 -2.4655619E-05  1.5504480E-05 -2.5420560E-06 -4.6046276E-05  2.7867328E-06  2.3298235E-05
      11.100  7.3605302E-05  7.3137086E-03  4.2869429E-04  9.1594478E-05  7.3130564E-03  4.3417846E-04 -1.7989176E-05  6.5222241E-07 -5.4841626E-06 -4.7845193E-05  2.8519550E-06  2.2749818E-05
      11.200  5.9052527E-05  7.3111180E-03  4.5196850E-04  8.4318091E-05  7.3117611E-03  4.4581556E-04 -2.5265564E-05 -6.4309542E-07  6.1529407E-06 -5.0371750E-05  2.7876455E-06  2.3365112E-05
      11.300  8.0032552E-05  7.3369106E-03  4.4457179E-04  9.4808103E-05  7.3246574E-03  4.4211720E-04 -1.4775551E-05  1.2253187E-05  2.4545840E-06 -5.1849305E-05  4.0129641E-06  2.3610571E-05
      11.400  8.6770817E-05  7.3283623E-03  4.3585178E-04  9.8177236E-05  7.3203833E-03  4.3775720E-04 -1.1406418E-05  7.9790689E-06 -1.9054177E-06 -5.2989946E-05  4.8108710E-06  2.3420029E-05
      11.500  7.1877543E-05  7.3071851E-03  4.2933071E-04  9.0730598E-05  7.3097946E-03  4.3449666E-04 -1.8853056E-05 -2.6095639E-06 -5.1659544E-06 -5.4875252E-05  4.5499146E-06  2.2903434E-05
      11.600  8.8285368E-05  7.2955363E-03  4.1765364E-04  9.8934511E-05  7.3039703E-03  4.2865813E-04 -1.0649143E-05 -8.4339297E-06 -1.1004491E-05 -5.5940166E-05  3.7065217E-06  2.1802985E-05
      11.700  8.1167593E-05  7.2986217E-03  4.3613916E-04  9.5375624E-05  7.3055129E-03  4.3790089E-04 -1.4208031E-05 -6.8912575E-06 -1.7617278E-06 -5.7360969E-05  3.0173959E-06  2.1626812E-05
      11.800  6.7134302E-05  7.3176462E-03  4.2797554E-04  8.8358978E-05  7.3150252E-03  4.3381908E-04 -2.1224676E-05  2.6210246E-06 -5.8435395E-06 -5.9483437E-05  3.2794984E-06  2.1042458E-05
