        Time          VdatE          VdatN          VdatZ         BlerrE         BlerrN         BlerrZ      VelocityE      VelocityN      VelocityZ  DisplacementE  DisplacementN  DisplacementZ
       0.000 -1.0832760E-02 -2.7622670E-04 -4.5987215E-03 -1.0870357E-02 -3.4344133E-04 -4.5792523E-03  3.7596684E-05  6.7214626E-05 -1.9469111E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00
       0.100 -1.0827479E-02 -2.7606098E-04 -4.6005093E-03 -1.0867716E-02 -3.4335847E-04 -4.5801463E-03  4.0237215E-05  6.7297486E-05 -2.0363051E-05  4.0237215E-06  6.7297486E-06 -2.0363051E-06
       0.200 -1.0835813E-02 -2.9861462E-04 -4.5972599E-03 -1.0871883E-02 -3.5463529E-04 -4.5785216E-03  3.6070256E-05  5.6020667E-05 -1.8738325E-05  7.6307471E-06  1.2331815E-05 -3.9101376E-06
       0.300 -1.0835691E-02 -2.9039498E-04 -4.5977639E-03 -1.0871822E-02 -3.5052547E-04 -4.5787736E-03  3.6131249E-05  6.0130485E-05 -1.8990338E-05  1.1243872E-05  1.8344864E-05 -5.8091714E-06
       0.400 -1.0831883E-02 -2.9484174E-04 -4.6001977E-03 -1.0869918E-02 -3.5274885E-04 -4.5799905E-03  3.8035316E-05  5.7907106E-05 -2.0207258E-05  1.5047404E-05  2.4135574E-05 -7.8298972E-06
       0.500 -1.0842671E-02 -3.0171448E-04 -4.5950691E-03 -1.0875312E-02 -3.5618522E-04 -4.5774261E-03  3.2641087E-05  5.4470736E-05 -1.7642912E-05  1.8311512E-05  2.9582648E-05 -9.5941884E-06
       0.600 -1.0846874E-02 -2.9651756E-04 -4.5952838E-03 -1.0877414E-02 -3.5358675E-04 -4.5775335E-03  3.0539659E-05  5.7069198E-05 -1.7750291E-05  2.1365478E-05  3.5289568E-05 -1.1369217E-05
       0.700 -1.0848233E-02 -3.1380628E-04 -4.5910690E-03 -1.0878093E-02 -3.6223111E-04 -4.5754261E-03  2.9860407E-05  4.8424838E-05 -1.5642871E-05  2.4351519E-05  4.0132052E-05 -1.2933505E-05
       0.800 -1.0846186E-02 -3.0471738E-04 -4.5955175E-03 -1.0877070E-02 -3.5768667E-04 -4.5776504E-03  3.0884008E-05  5.2969287E-05 -1.7867134E-05  2.7439920E-05  4.5428980E-05 -1.4720218E-05
       0.900 -1.0847232E-02 -3.1820781E-04 -4.5858574E-03 -1.0877593E-02 -3.6443188E-04 -4.5728203E-03  3.0360661E-05  4.6224073E-05 -1.3037107E-05  3.0475986E-05  5.0051387E-05 -1.6023929E-05
       1.000 -1.0851840E-02 -3.1471892E-04 -4.5880869E-03 -1.0879897E-02 -3.6268744E-04 -4.5739350E-03  2.8056585E-05  4.7968516E-05 -1.4151819E-05  3.3281644E-05  5.4848239E-05 -1.7439111E-05
       1.100 -1.0855334E-02 -3.2903982E-04 -4.5918253E-03 -1.0881644E-02 -3.6984789E-04 -4.5758043E-03  2.6309772E-05  4.0808066E-05 -1.6021058E-05  3.5912621E-05  5.8929046E-05 -1.9041216E-05
       1.200 -1.0857105E-02 -3.1716991E-04 -4.5884223E-03 -1.0882529E-02 -3.6391293E-04 -4.5741028E-03  2.5424108E-05  4.6743020E-05 -1.4319538E-05  3.8455032E-05  6.3603348E-05 -2.0473170E-05
       1.300 -1.0859352E-02 -3.3353687E-04 -4.5846111E-03 -1.0883653E-02 -3.7209641E-04 -4.5721972E-03  2.4300800E-05  3.8559541E-05 -1.2413953E-05  4.0885112E-05  6.7459302E-05 -2.1714566E-05
       1.400 -1.0857257E-02 -3.3325215E-04 -4.5861900E-03 -1.0882605E-02 -3.7195405E-04 -4.5729866E-03  2.5348041E-05  3.8701899E-05 -1.3203386E-05  4.3419916E-05  7.1329492E-05 -2.3034904E-05
       1.500 -1.0861110E-02 -3.3441145E-04 -4.5834329E-03 -1.0884532E-02 -3.7253370E-04 -4.5716081E-03  2.3421972E-05  3.8122249E-05 -1.1824845E-05  4.5762114E-05  7.5141717E-05 -2.4217389E-05
       1.600 -1.0865156E-02 -3.4725497E-04 -4.5828395E-03 -1.0886555E-02 -3.7895546E-04 -4.5713113E-03  2.1398644E-05  3.1700490E-05 -1.1528119E-05  4.7901978E-05  7.8311766E-05 -2.5370201E-05
       1.700 -1.0863413E-02 -3.4120222E-04 -4.5831004E-03 -1.0885683E-02 -3.7592908E-04 -4.5714418E-03  2.2270509E-05  3.4726868E-05 -1.1658582E-05  5.0129029E-05  8.1784452E-05 -2.6536059E-05
       1.800 -1.0871776E-02 -3.4706756E-04 -4.5778096E-03 -1.0889865E-02 -3.7886175E-04 -4.5687964E-03  1.8088561E-05  3.1794199E-05 -9.0131947E-06  5.1937885E-05  8.4963872E-05 -2.7437378E-05
       1.900 -1.0876080E-02 -3.5002827E-04 -4.5773010E-03 -1.0892017E-02 -3.8034211E-04 -4.5685421E-03  1.5936627E-05  3.0313839E-05 -8.7588965E-06  5.3531548E-05  8.7995256E-05 -2.8313268E-05
       2.000 -1.0871180E-02 -3.5728518E-04 -4.5764310E-03 -1.0889567E-02 -3.8397056E-04 -4.5681071E-03  1.8386694E-05  2.6685389E-05 -8.3238976E-06  5.5370217E-05  9.0663795E-05 -2.9145658E-05
       2.100 -1.0879334E-02 -3.5920589E-04 -4.5767895E-03 -1.0893644E-02 -3.8493092E-04 -4.5682864E-03  1.4309966E-05  2.5725029E-05 -8.5031467E-06  5.6801214E-05  9.3236298E-05 -2.9995972E-05
       2.200 -1.0883240E-02 -3.6551657E-04 -4.5742616E-03 -1.0895597E-02 -3.8808626E-04 -4.5670224E-03  1.2356858E-05  2.2569689E-05 -7.2391928E-06  5.8036899E-05  9.5493267E-05 -3.0719892E-05
       2.300 -1.0881168E-02 -3.7369201E-04 -4.5734765E-03 -1.0894561E-02 -3.9217398E-04 -4.5666298E-03  1.3392534E-05  1.8481972E-05 -6.8466159E-06  5.9376153E-05  9.7341464E-05 -3.1404553E-05
       2.400 -1.0885558E-02 -3.6937724E-04 -4.5744809E-03 -1.0896756E-02 -3.9001660E-04 -4.5671321E-03  1.1197876E-05  2.0639354E-05 -7.3488389E-06  6.0495940E-05  9.9405399E-05 -3.2139437E-05
       2.500 -1.0889066E-02 -3.6870412E-04 -4.5722249E-03 -1.0898510E-02 -3.8968004E-04 -4.5660041E-03  9.4436372E-06  2.0975915E-05 -6.2208220E-06  6.1440304E-05  1.0150299E-04 -3.2761519E-05
       2.600 -1.0888421E-02 -3.7709682E-04 -4.5716648E-03 -1.0898187E-02 -3.9387639E-04 -4.5657240E-03  9.7663055E-06  1.6779567E-05 -5.9408051E-06  6.2416935E-05  1.0318095E-04 -3.3355600E-05
       2.700 -1.0888157E-02 -3.8847644E-04 -4.5728944E-03 -1.0898055E-02 -3.9956619E-04 -4.5663388E-03  9.8981399E-06  1.1089758E-05 -6.5555872E-06  6.3406749E-05  1.0428992E-04 -3.4011158E-05
       2.800 -1.0886218E-02 -3.8876844E-04 -4.5699283E-03 -1.0897086E-02 -3.9971219E-04 -4.5648558E-03  1.0867734E-05  1.0943758E-05 -5.0725343E-06  6.4493522E-05  1.0538430E-04 -3.4518412E-05
       2.900 -1.0897894E-02 -3.8699761E-04 -4.5724925E-03 -1.0902924E-02 -3.9882678E-04 -4.5661379E-03  5.0298947E-06  1.1829171E-05 -6.3546424E-06  6.4996512E-05  1.0656722E-04 -3.5153876E-05
       3.000 -1.0903452E-02 -3.9195463E-04 -4.5645955E-03 -1.0905703E-02 -4.0130529E-04 -4.5621894E-03  2.2510020E-06  9.3506611E-06 -2.4061265E-06  6.5221612E-05  1.0750228E-04 -3.5394489E-05
