        Time          VdatE          VdatN          VdatZ         BlerrE         BlerrN         BlerrZ      VelocityE      VelocityN      VelocityZ  DisplacementE  DisplacementN  DisplacementZ
       0.000  4.0556539E-02  1.5437777E-02 -4.7471701E-04  4.0699473E-02  1.5641217E-02 -4.2925933E-04 -1.4293430E-04 -2.0344039E-04 -4.5457683E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00
       0.100  4.0527658E-02  1.5443268E-02 -4.7450855E-04  4.0685033E-02  1.5643963E-02 -4.2915510E-04 -1.5737492E-04 -2.0069452E-04 -4.5353449E-05 -1.5737492E-05 -2.0069452E-05 -4.5353449E-06
       0.200  4.0551391E-02  1.5471009E-02 -4.7519840E-04  4.0696899E-02  1.5657833E-02 -4.2950002E-04 -1.4550809E-04 -1.8682421E-04 -4.5698374E-05 -3.0288301E-05 -3.8751873E-05 -9.1051823E-06
       0.300  4.0573501E-02  1.5489045E-02 -4.6374621E-04  4.0707954E-02  1.5666851E-02 -4.2377393E-04 -1.3445339E-04 -1.7780600E-04 -3.9972280E-05 -4.3733640E-05 -5.6532473E-05 -1.3102410E-05
       0.400  4.0567490E-02  1.5469999E-02 -4.8327364E-04  4.0704949E-02  1.5657328E-02 -4.3353764E-04 -1.3745895E-04 -1.8732923E-04 -4.9735995E-05 -5.7479535E-05 -7.5265396E-05 -1.8076010E-05
       0.500  4.0578869E-02  1.5503593E-02 -4.5751273E-04  4.0710638E-02  1.5674125E-02 -4.2065719E-04 -1.3176937E-04 -1.7053240E-04 -3.6855541E-05 -7.0656472E-05 -9.2318635E-05 -2.1761564E-05
       0.600  4.0581505E-02  1.5511327E-02 -4.7655092E-04  4.0711956E-02  1.5677992E-02 -4.3017629E-04 -1.3045109E-04 -1.6666544E-04 -4.6374637E-05 -8.3701581E-05 -1.0898518E-04 -2.6399028E-05
       0.700  4.0591038E-02  1.5530087E-02 -4.5263861E-04  4.0716723E-02  1.5687372E-02 -4.1822013E-04 -1.2568483E-04 -1.5728546E-04 -3.4418483E-05 -9.6270063E-05 -1.2471372E-04 -2.9840876E-05
       0.800  4.0601283E-02  1.5511504E-02 -4.6910906E-04  4.0721846E-02  1.5678081E-02 -4.2645536E-04 -1.2056206E-04 -1.6657675E-04 -4.2653708E-05 -1.0832627E-04 -1.4137140E-04 -3.4106247E-05
       0.900  4.0616658E-02  1.5539639E-02 -4.5239642E-04  4.0729533E-02  1.5692148E-02 -4.1809903E-04 -1.1287466E-04 -1.5250910E-04 -3.4297384E-05 -1.1961374E-04 -1.5662231E-04 -3.7535985E-05
       1.000  4.0607185E-02  1.5537498E-02 -4.4562207E-04  4.0724796E-02  1.5691078E-02 -4.1471186E-04 -1.1761114E-04 -1.5357969E-04 -3.0910210E-05 -1.3137485E-04 -1.7198028E-04 -4.0627006E-05
       1.100  4.0617960E-02  1.5527316E-02 -4.5101974E-04  4.0730184E-02  1.5685987E-02 -4.1741069E-04 -1.1222367E-04 -1.5867057E-04 -3.3609046E-05 -1.4259722E-04 -1.8784734E-04 -4.3987911E-05
       1.200  4.0638956E-02  1.5554189E-02 -4.5186099E-04  4.0740682E-02  1.5699423E-02 -4.1783132E-04 -1.0172589E-04 -1.4523428E-04 -3.4029671E-05 -1.5276980E-04 -2.0237076E-04 -4.7390878E-05
       1.300  4.0648507E-02  1.5565591E-02 -4.4741788E-04  4.0745457E-02  1.5705124E-02 -4.1560977E-04 -9.6950175E-05 -1.3953307E-04 -3.1808117E-05 -1.6246482E-04 -2.1632407E-04 -5.0571690E-05
       1.400  4.0645472E-02  1.5570875E-02 -4.4002827E-04  4.0743940E-02  1.5707766E-02 -4.1191496E-04 -9.8467888E-05 -1.3689105E-04 -2.8113313E-05 -1.7231161E-04 -2.3001318E-04 -5.3383021E-05
