        Time          VdatE          VdatN          VdatZ         BlerrE         BlerrN         BlerrZ      VelocityE      VelocityN      VelocityZ  DisplacementE  DisplacementN  DisplacementZ
       0.000 -7.3770022E-03 -4.1812248E-03 -3.1827039E-03 -7.4029922E-03 -4.2532357E-03 -3.2898202E-03  2.5990004E-05  7.2010933E-05  1.0711637E-04  0.0000000E+00  0.0000000E+00  0.0000000E+00
       0.100 -7.3792547E-03 -4.1852240E-03 -3.1863765E-03 -7.4041185E-03 -4.2552353E-03 -3.2916565E-03  2.4863730E-05  7.0011317E-05  1.0528007E-04  2.4863730E-06  7.0011317E-06  1.0528007E-05
       0.200 -7.3815984E-03 -4.1927758E-03 -3.1943644E-03 -7.4052903E-03 -4.2590112E-03 -3.2956505E-03  2.3691906E-05  6.6235441E-05  1.0128609E-04  4.8555636E-06  1.3624676E-05  2.0656616E-05
       0.300 -7.3823708E-03 -4.1915672E-03 -3.1992381E-03 -7.4056765E-03 -4.2584069E-03 -3.2980874E-03  2.3305681E-05  6.6839741E-05  9.8849251E-05  7.1861317E-06  2.0308650E-05  3.0541541E-05
       0.400 -7.3843774E-03 -4.1964048E-03 -3.2034913E-03 -7.4066798E-03 -4.2608257E-03 -3.3002140E-03  2.2302382E-05  6.4420945E-05  9.6722630E-05  9.4163699E-06  2.6750744E-05  4.0213804E-05
       0.500 -7.3860077E-03 -4.2014182E-03 -3.2103972E-03 -7.4074949E-03 -4.2633324E-03 -3.3036669E-03  2.1487265E-05  6.1914216E-05  9.3269709E-05  1.1565096E-05  3.2942166E-05  4.9540775E-05
       0.600 -7.3849755E-03 -4.2072828E-03 -3.2159552E-03 -7.4069788E-03 -4.2662647E-03 -3.3064459E-03  2.2003351E-05  5.8981940E-05  9.0490689E-05  1.3765432E-05  3.8840360E-05  5.8589844E-05
       0.700 -7.3869439E-03 -4.2099978E-03 -3.2211527E-03 -7.4079631E-03 -4.2676222E-03 -3.3090447E-03  2.1019127E-05  5.7624456E-05  8.7891948E-05  1.5867344E-05  4.4602806E-05  6.7379039E-05
       0.800 -7.3885361E-03 -4.2119014E-03 -3.2269766E-03 -7.4087591E-03 -4.2685740E-03 -3.3119566E-03  2.0223053E-05  5.6672636E-05  8.4980027E-05  1.7889650E-05  5.0270069E-05  7.5877042E-05
       0.900 -7.3899596E-03 -4.2146561E-03 -3.2336350E-03 -7.4094709E-03 -4.2699514E-03 -3.3152858E-03  1.9511309E-05  5.5295270E-05  8.1650826E-05  1.9840780E-05  5.5799596E-05  8.4042124E-05
       1.000 -7.3909546E-03 -4.2197164E-03 -3.2385820E-03 -7.4099684E-03 -4.2724815E-03 -3.3177593E-03  1.9013776E-05  5.2765124E-05  7.9177316E-05  2.1742158E-05  6.1076109E-05  9.1959856E-05
       1.100 -7.3927163E-03 -4.2229782E-03 -3.2406744E-03 -7.4108493E-03 -4.2741124E-03 -3.3188055E-03  1.8132932E-05  5.1134254E-05  7.8131125E-05  2.3555451E-05  6.6189534E-05  9.9772968E-05
       1.200 -7.3940497E-03 -4.2257921E-03 -3.2465103E-03 -7.4115160E-03 -4.2755194E-03 -3.3217235E-03  1.7466228E-05  4.9727288E-05  7.5213134E-05  2.5302074E-05  7.1162263E-05  1.0729428E-04
